"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A44C5/2009","{of the ring type}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2014","{of the spring ring type}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2019","{Hooks}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2023","{Sliding hooks}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2028","{with spring closure means}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2033","{Hooks provided with pivoting closure means}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2038","{Swivels}","","","","Comprises swivels with springs","","SwivelA simple fastening device made so that each half or part of the swivel itself can turn independently; e.g. a ring or staple with two parts where one is turning on a pin or the like.","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2042","{Fasteners provided with a turnable clamping lever}","","","","","","","This place covers:"
"A44C5/2047","{Fasteners provided with a V-shaped spring-tongue male member}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/2052","{Fasteners provided with at least one push-button acting parallel to the main plane of the fastener and perpendicularly to the direction of the fastening  (A44C5/2047 takes precedence)}","A44C5/2047","","","When push button is present, class in . When there's no push button but only locking means, class in .","A44C5/2052|A44C5/2066","","This place covers:"
"A44C5/2057","{Fasteners locked by sliding or rotating of the male element of the fastener; Turn-button fasteners}","","","","","","","This place covers:"
"A44C5/2061","{combined with spring means}","","","","","","","This place covers:"
"A44C5/2066","{Fasteners with locking means acting parallel to the main plane of the fastener and perpendicularly to the direction of the fastening}","","","","When push button is present, class in . When there's no push button but only locking means, class in .","A44C5/2052|A44C5/2066","","This place covers:"
"A44C5/2071","{with the two ends of the strap or chain overlapping each other and fastened by an action perpendicularly to the main plane of these two ends  (A44C5/2009 - A44C5/2057 take precedence)}","A44C5/2009|A44C5/2057","","","","","","This place covers:"
"A44C5/2076","{with the two ends of the strap or chain abutting each other or sliding in the main plane or a plane parallel to the main plane of these two ends  (A44C5/2009 - A44C5/2061 take precedence)}","A44C5/2009|A44C5/2061","","","","","","This place covers:"
"A44C5/208","{being screwed to each other}","","","","","","","This place covers:"
"A44C5/2085","{with the two ends sliding transversally to the main plane of the strap or chain}","","","","","","","This place covers:"
"A44C5/209","{Fasteners specially adapted for necklaces or bracelets made of pearls}","","","","","","","This place covers:"
"A44C5/2095","{provided with retaining means for several strings of pearls}","","","","","","","This place covers:"
"A44C5/22","for closed straps","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C5/24","with folding devices","","","","","","","This place covers: Illustrative example of subject matter classified in this group"
"A44C7/001","{Devices for piercing the ear-lobes}","","","","","","",""
"A44C7/003","{Ear-studs or their catch devices}","","","","","","","This place covers:"
"A44C7/004","{Ear-clips}","","","","Comprises earrings for ears without piercing.","","","This place covers:"
"A44C7/005","{made of one piece}","","","","","","","This place covers:"
"A44C7/006","{with a pivotable back clamping arm}","","","","","","","This place covers:"
"A44C7/007","{with an ear gripping member mounted, e.g. pivotably, at the upper end of a back arm}","","","","","","","This place covers:"
"A44C7/008","{movable axially}","","","","","","","This place covers:"
"A44C7/009","{Earrings covering the upper portion of the ear}","","","","","","","This place covers:"
"A44C9/0007","{made of several rings}","","","","","","","This place covers:"
"A44C9/0015","{connected or interlinked to each other}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C9/0023","{in a separable way}","","","","","","","This place covers:"
"A44C9/003","{in a rotatable way}","","","","","","","This place covers:"
"A44C9/0038","{openable or able to be broken for safety reasons}","","","","For adjustable rings in size, class in .When ring is openable with a hinge and can be adjusted to different sizes class in  and in ","A44C9/02|A44C9/02|A44C9/0046","","This place covers:"
"A44C9/0046","{comprising a hinge}","","","","For adjustable rings in size, class in . When ring is openable with a hinge and can be adjusted to different sizes, class in  and in .","A44C9/02|A44C9/02|A44C9/0046","",""
"A44C9/0061","{Holding articles}","","","","","","","This place covers:"
"A44C9/0069","{Storing articles, e.g. pills}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C9/0076","{worn on several fingers or between fingers}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C9/0092","{Ring protectors}","","","","","","","This place covers:"
"A44C9/02","adjustable","","","","Comprises adjustable rings in size. Adjustable rings do not comprise rings which open to allow easier donning.For rings which are openable with a hinge class in .When ring is openable with a hinge and can be adjusted to different sizes, class in  and in .","A44C9/0046|A44C9/02|A44C9/0046","","This place covers:"
"A44C11/00","Watch chains; Ornamental chains {(fastening devices for watch or ornamental chains A44C5/18)}","A44C5/18","","","Comprises chains in their ornamental aspect.When link construction is relevant classify in  and lower groups.","A44C5/02","",""
"A44C11/002","{Ornamental chains composed of pearls  (rosaries A44C23/00; making such chains D04D9/00)}","A44C23/00|D04D9/00","","","Comprises also chains composed of gems or the like.","","",""
"A44C13/00","Connectible jewellery","","","","When connection is a fastener for straps classify in  and lower groups.","A44C5/18","","This place covers:"
"A44C15/00","Other forms of jewellery","","","","","","",""
"A44C15/001","{Jewels transformable into other jewels, e.g. finger rings transformable into ear-rings}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C15/0015","{Illuminated or sound-producing jewellery}","","","","","","",""
"A44C15/002","{Jewellery dispersing perfume or the like}","","","","","","",""
"A44C15/0025","{Reversible or double face jewellery}","","","","","","","This place covers:"
"A44C15/003","{Jewellery holding or retaining articles, e.g. eyeglasses}","","","","","","","This place covers:"
"A44C15/0035","{Piercing type jewellery  (earrings A44C7/00)}","A44C7/00","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C15/004","{Jewellery with monograms or other inscription}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C15/0055","{combined with other jewels, e.g. earrings}","","","","","","","This place covers: llustrative example of subject matter classified in this group."
"A44C15/007","{on the teeth, e.g. settings or decorations}","","","","","","",""
"A44C17/00","Gems or the like","","","","","","",""
"A44C17/001","{Faceting gems}","","","","","","GirdleThe line or rim dividing the two faces of a brilliant.",""
"A44C17/002","{Gems made of several cut pieces}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/003","{Doublet stones}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/006","{Gems provided with a cavity, e.g. for containing another gem}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/02","Settings for holding gems {or the like, e.g. for ornaments or decorations}","","","","Difference between  & : Removable or non removable settings not needing more than minor jewellery work. More technical settings, needing a more intensive jewellery work, often claimed by a method.","A44C17/02|A44C17/04|A44C17/02|A44C17/04","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0208","{removable}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0216","{with automatic locking action, e.g. by using a spring}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0233","{using screws or screwed elements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0241","{slidably arranged}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/025","{with the gem sliding along guiding rails}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0258","{rotatably or pivotably arranged}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0266","{with means for maintaining a pivoted position}","","","","","","","This place covers:"
"A44C17/0275","{in an oscillating way}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0283","{moving freely inside a setting}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/0291","{in the same plane}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C17/04","Setting gems in jewellery; Setting-tools","","","","Difference between  & : Removable or non removable settings not needing more than minor jewellery work. More technical settings, needing a more intensiv jewellery work, often claimed by a method.","A44C17/02|A44C17/04|A44C17/02|A44C17/04","","This place covers:"
"A44C17/043","{Setting-tools}","","","","","","","This place covers:"
"A44C19/00","Devices for preventing pilfering of watches or jewellery","","","","","","","This place covers:"
"A44C21/00","Coins  (coins specially adapted to operate coin-freed mechanisms G07F1/06); Emergency money; Beer or gambling coins or tokens, or the like","G07F1/06","","","","","","This place covers:"
"A44C23/00","Rosaries","","","","","","","This place covers: All religious jewelry and beads, both electronic and mechanical to aid in the saying of prayer or meditation."
"A44C25/001","{Pendants}","","","","For supension loops or rings for pendants class in .","A44C3/008","","This place covers: Illustrative example of subject matter classified in this group."
"A44C25/002","{forming a container, e.g. for pictures}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A44C25/004","{with articulated faces}","","","","","","","This place covers: Illustrative example of subject matter classified in this group. "
"A44C25/007","{Charms or amulets}","","","","Comprises also jewelry pending from mobile phones that is not used for carrying them, only for decoration purposes.","","",""
"A44C27/00","Making jewellery or other personal adornments","","Processing sheet metals for making jewelry productsBead chains manufacturingMaking chain linksMaking ornamental chainsCasting/moulding jewellery articlesMetal weldingGold soldering chemical compositionsFitting metal parts togetherProducing ornamental structures by stamping or bending with cuttingProcesses for producing special ornamental bodiesBeadings, ribbons, tapes made of textile or analogous materialChains (in general)","B21D53/44|B21F37/00|B21L3/00|B21L11/005|B22D25/026|B23K23/00|B23K35/3013|B23P19/00|B44C3/082|B44C5/00|D04D9/00|F16G13/00","For wire wound around jewel, class in ","A44C27/006","",""
"A44C27/001","{Materials for manufacturing jewellery}","","","","","","",""
"A44C27/003","{Metallic alloys  (alloys in general C22C)}","C22C","","","","","",""
"A44C27/005","{Coating layers for jewellery}","","","","","","",""
"A44C27/006","{Metallic coatings}","","","","Comprises wire wound around jewel.","","",""
