"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A45C5/08","of round or oval shape","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C5/14","with built-in rolling means","","Hand carts- ","B62B1/00|B62B5/00","","","","This place covers: Suitcases, trunks or shopping bags where the invention is about the rolling means "
"A45C5/143","{detachable}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C5/145","{with immobilising means, e.g. means for blocking the wheels}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C5/146","{retractable}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/00","Collapsible or extensible {purses,} luggage, bags or the like","","","","","","","This place covers: Luggage having more than one configuration with respect to size Illustrative example of subject matter classified in "
"A45C7/0018","{Rigid or semi-rigid luggage}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0022","{comprising an integrated expansion device}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0027","{with slide fastener strips}","","Arrangements of zip-fasteners","A45C13/103","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0031","{telescopic}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0036","{collapsible to a minimal configuration, e.g. for storage purposes}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/004","{inflatable and deflatable}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0045","{comprising a plurality of separable elements which can be used independently of one another}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/005","{with interchangeable elements forming the storage space, e.g. modular}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0054","{comprising a plurality of hinged panels to be unfolded in one plane for access purposes}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0059","{Flexible luggage; Hand bags}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0063","{comprising an integrated expansion device}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0068","{with slide fastener strips}","","Arrangements of zip-fasteners","A45C13/103","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0072","{telescopic}","","","","Illustrative example of subject matter classified in ","A45C7/0031","",""
"A45C7/0077","{collapsible to a minimal configuration, e.g. for storage purposes}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0081","{inflatable and deflatable}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0086","{comprising a plurality of separable elements which can be used independently of one another}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/009","{with interchangeable elements forming the storage space, e.g. modular}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/0095","{comprising a plurality of hinged panels to be unfolded in one plane for access purposes}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C7/02","with lazy-tongs framework","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C9/00","{Purses,} Luggage or bags convertible into objects for other use  (sacks or packs carried on the body and convertible into other articles A45F4/02; trunk-wardrobes A47B61/06; trunk-beds A47C17/82)","A45F4/02|A47B61/06|A47C17/82","Purses; Money-bags; WalletsPurses, bags, luggage combined with other articlesSacks or packs carried on the body and convertible into other articlesTrunks convertible into tables","A45C1/00|A45C15/00|A45F4/00|A47B85/00","","","","This place covers: Luggage or bags having a second function wherein an operation, e.g. deployment, is required in order to activate said second function. Illustrative example of subject matter classified in "
"A45C11/00","Receptacles for purposes not provided for in groups A45C1/00 - A45C9/00  (specially adapted for toilet or cosmetic equipment A45D29/20, A45D44/18; travelling sewing kits A45F3/48)","A45C1/00|A45C9/00|A45D29/20|A45D44/18|A45F3/48","For portable audio devices, e.g. walkman, headphones, MP3-player For portable, handheld communication devices, e.g. mobile phone, pager, beeperFor portable, handheld computing or calculation devices, e.g. PDAHolders or carriers for hand articlesFastening articles to the garment- Doctors' or nurses' bagsFirst-aid kitsDevices for carrying bowling balls","A45C2011/001|A45C2011/002|A45C2011/003|A45F5/00|A45F5/02|A45F5/08|A61B50/312|A61F17/00|A63B47/007","","","","This place covers: Receptacles of relatively small dimension characterised by their purpose of use. Illustrative example of subject matter classified in "
"A45C11/005","{Contact lens cases  (A45C11/046 takes precedence)}","A45C11/046","Show stands for lensesOf box shapeDevices for putting-in contact lensesContainers for contact lenses","A47F7/02|A47F7/03|A61F9/0061|B65D2585/54","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/008","{Pocket toilet etuis}","","Toilet casesReceptacles for hair brushes or tooth brushes as travelling equipment","A45C5/005|A45D44/18","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/02","Hat boxes","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/04","Spectacle cases; Pince-nez cases","","Show stands for eye-glassesOf box shape","A47F7/021|A47F7/03","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/043","{with cleaning means}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/046","{with contact lens holders}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/06","Making of spectacle or pince-nez cases","","Making boxes of cardboard","B31B","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/08","Cases for telescopes or binoculars","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/10","Watch cases or guards, with or without windows","","Show stands for watchesFor watches or for bracelets thereforOf box shape","A47F7/02|A47F7/022|A47F7/03","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/12","Transparent watch-protectors","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/14","Pocket holders for postage stamps","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/16","Jewel boxes","","Show stands for jewelleryOf box shape","A47F7/02|A47F7/03","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/18","Ticket-holders or the like","","","","Illustrative example of subject matter classified in ","A45C11/18","",""
"A45C11/182","{Credit card holders}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/184","{with a reminding device, e.g. when the card is not returned into its holder  (reminder alarms in general G08B21/00)}","G08B21/00","Reminder alarms in general","G08B21/24","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/20","Lunch or picnic boxes or the like","","Picnic setsPortable ice-boxes","A45F3/46|F25D3/08","","","","This place covers: Boxes or bags with or without means to keep cold/warm food "
"A45C11/22","Watertight containers for use while swimming","","Beach bags; Watertight beach-bagsCamera casesFor making water- or air-tightWaterproof housings for camerasSealed casings","A45C3/10|A45C11/38|A45C13/008|G03B17/08|H05K5/06","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/24","Etuis for purposes not covered by a single one of groups A45C11/02 - A45C11/22, A45C11/26, A45C11/32 - A45C11/38","A45C11/02|A45C11/22|A45C11/26|A45C11/32|A45C11/38","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/26","Roll-up holders with pockets for separate articles","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/32","Bags or wallets for holding keys {(key-holding inserts A45C13/023)}","A45C13/023","Key-holding inserts","A45C13/023","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/321","{combined with other articles}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/323","{with key hangers}","","Key-rings","A44B15/00","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/324","{with pivoting keys  (A45C11/325 takes precedence)}","A45C11/325","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/325","{Spare-key holders}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/326","{Card-like holders}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/327","{with sliding keys  (A45C11/325 takes precedence)}","A45C11/325","Card-like spare-key holders","A45C11/326","","","","This place covers: Bags or etuis with keys slidable or lineary movable within a housing between an operating position and a storage position. US3101762"
"A45C11/328","{comprising a sliding mechanism}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/329","{comprising flexible ties, e.g. strips, bands or chains}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/34","Pencil boxes; Pencil etuis or the like","","Functioning as, or combined with, writing or drawing implementsDesk-receptacles for holding writing appliances","B43K31/00|B43M99/008","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/36","Cases for drawing or like instruments","","Functioning as, or combined with, writing or drawing implementsDesk-receptacles for holding writing appliances","B43K31/00|B43M99/008","","","","This place covers: Illustrative example of subject matter classified in "
"A45C11/38","Camera cases, e.g. of ever-ready type","","Watertight containers for use while swimmingWaterproof camera housings","A45C11/22|G03B17/08","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/00","Details; Accessories","","Haberdashery- Hinged lids for containersHinges","A44B1/00|A44B99/00|B65D43/16|E05D","","","","This place covers: Details or accessories of purses, luggage or bags not provided for in groups   -  Illustrative example of subject matter classified in "
"A45C13/002","{Protective covers}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/004","{Expanding devices for display purposes, e.g. filler for soft luggage}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/005","{Hinges}","","Casings characterised by a hinged cover- Hinged lids for containersHinges- ","A45D40/22|A45D40/222|B65D43/16|E05D1/00|E05D1/15","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/007","{with spring means}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/008","{for making water- or air-tight}","","Watertight containers for use while swimmingWaterproof camera housings","A45C11/22|G03B17/08","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/02","Interior fittings; Means, {e.g. inserts,} for holding and packing articles","","For holding portable computers and accessories thereforInserts","A45C2013/025|A45C2013/026","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/021","{inflatable}","","Beach bags","A45C3/10","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/023","{Means for holding keys}","","Bags or wallets for holding keys- Key-rings","A45C11/32|A45C11/329|A44B15/00","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/03","Means for holding garments","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/04","Frames","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/06","Frame closures","","Arrangement of fasteners- ","A45C13/10|A45C13/14","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/08","Decorative devices for handbags or purses","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/083","{of articulated coverings, e.g. meshwork}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/086","{metallic}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/10","Arrangement of fasteners","","Fasteners- Fastening devices for containers , e.g.LocksFor briefcases","A44B11/00|A44B99/005|B65D|B65D43/14|E05B|E05B65/50","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1023","{with elongated profiles fastened by sliders}","","Slide fasteners- Fastening devices for containers- ","A44B19/00|A44B19/64|B65D1/00|B65D90/00","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/103","{Arrangement of zip-fasteners}","","Slide fasteners- Fastening devices for containers- ","A44B19/00|A44B19/64|B65D1/00|B65D90/00","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1038","{of flexible ties}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1046","{of strings or cords}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1053","{of tabs}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1069","{magnetic}","","Fasteners- Fastening devices for containersLocksFor briefcases","A44B11/00|A44B99/005|B65D|E05B|E05B65/50","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1076","{with a snap action  (A45C13/12 takes precedence)}","A45C13/12","Fasteners- Fastening devices for containersLocksFor briefcases","A44B11/00|A44B99/005|B65D|E05B|E05B65/50","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1084","{of the latch-and-catch type}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/1092","{of the socket-and-pin type}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/123","{of press-buttons}","","Fasteners- Fastening devices for containersLocksFor briefcases","A44B11/00|A44B99/005|B65D|E05B|E05B65/50","","","",""
"A45C13/126","{of turn-buttons}","","Fasteners- Fastening devices for containersLocksFor briefcases","A44B11/00|A44B99/005|B65D|E05B|E05B65/50","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/14","of bar fastenings","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/16","Closures of the roller-blind type","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/18","Devices to prevent theft or loss of {purses,} luggage or {hand carried} bags","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/185","{of purses, money-bags or wallets}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/20","Chains or bands {(A45C13/185 takes precedence)}","A45C13/185","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/22","Detachable handles; Handles foldable into the luggage  (separate handles for carrying means A45F5/10)","A45F5/10","Special adaptation of handles- ","A45C13/26|A45C13/28","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/24","Devices for sound-producing, piercing, gas-discharging, or the like","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/26","Special adaptations of handles  (A45C13/22 takes precedence)","A45C13/22","Handles for containers in general","B65D25/28","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/262","{for wheeled luggage}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/28","Combinations of handles with other devices","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/30","Straps; Bands","","Carrying-straps","A45F3/14","","","","This place covers: Straps to be put around a suitcase for preventing the suitcase to be opened accidentally Hand-carried straps for holding objects Straps for attaching auxiliary articles to luggage, e.g. piggyback Illustrative example of subject matter classified in "
"A45C13/34","Stays or supports for holding lids or covers open","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/345","{with automatic opening or closing means}","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/36","Reinforcements for edges, corners, or other parts","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/38","Luggage carriers","","Trunks with built-in rolling meansHand carts- ","A45C5/14|B62B1/00|B62B5/00","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/385","{with rolling means  (trunks with built-in rolling means A45C5/14)}","A45C5/14","Trunks with built-in rolling meansHand carts- ","A45C5/14|B62B1/00|B62B5/00","","","","This place covers: Illustrative example of subject matter classified in "
"A45C13/40","Umbrella, stick, or glove holders attached to a bag","","Sticks with supporting, carrying or hanging means- ","A45B1/00|A45B1/04","","","","This place covers: Bags having means for holding umbrellas, sticks or gloves Illustrative example of subject matter classified in "
"A45C13/42","Devices for identifying luggage; Means for attaching same","","Tags- ","G09F3/18|G09F3/20","","","","This place covers: Illustrative example of subject matter classified in "
"A45C15/00","Purses, bags, luggage or other receptacles covered by groups A45C1/00 - A45C11/00, combined with other {objects or} articles  (A45C1/08, A45C3/14, {A45C11/321, A45C13/28} take precedence)","A45C1/00|A45C11/00|A45C1/08|A45C3/14|A45C11/321|A45C13/28","Luggage or bags convertible into objects for other usePurses combined with sticksSacks or packs carried on the body and convertible into other articles","A45C9/00|A45B3/10|A45F4/00","","","","This place covers: Receptacles combined with other objects wherein, typically, both objects can function at the same time Illustrative example of subject matter classified in "
"A45C15/02","with memorandum tablets","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C15/04","with mirrors","","","","","","","This place covers: Illustrative example of subject matter classified in "
"A45C15/06","with illuminating devices","","","","","","","This place covers: Any kind of illuminating device situated inside or outside the receptacle Illustrative example of subject matter classified in "
"A45C15/08","with watches","","","","Illustrative example of subject matter classified in ","A45C15/08","",""
