"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B28B3/20","wherein the material is extruded {(extrusion moulding of plastics B29C48/00)}","B29C48/00","","","","","",""
"B28B2003/203","{for multi-channelled structures, e.g. honeycomb structures}","","","","","","","This place covers:"
"B28B3/22","by screw or worm","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B3/222","{Screw or worm constructions}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B3/24","by reciprocating plunger","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B3/26","Extrusion dies","","","","","","",""
"B28B3/2618","{using lubricating means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B3/2627","{using means for making hollow objects with transverse walls, e.g. hollow objects closed on all sides}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B3/2636","{using means for co-extruding different materials}","","","","","","","This place covers:"
"B28B3/2645","{using means for inserting reinforcing members}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B5/00","Producing shaped articles from the material in moulds or on moulding surfaces, carried or formed by, in, or on conveyors irrespective of the manner of shaping  (shaping aspects see the relevant groups)","","","","","","","This place covers: The moulds or moulding surfaces are transported along several station of activity, for example, first a mould is transported to a cleaning station followed by a casting station and finally by a demoulding station."
"B28B5/02","on conveyors of the endless-belt or chain type  (in combination with pressing rollers B28B3/12)","B28B3/12","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B5/021","{the shaped articles being of definite length}","","","","","","",""
"B28B5/022","{the moulds or the moulding surfaces being individual independant units and being discontinuously fed  (feeding B28B13/0215 and sub-groups)}","B28B13/0215","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B5/025","{the moulds or the moulding surfaces being divided by separating walls and being continuously fed  (feeding B28B13/02)}","B28B13/02","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B5/026","{the shaped articles being of indefinite length}","","","","","","",""
"B28B5/027","{the moulding surfaces being of the indefinite length type, e.g. belts, and being continuously fed  (feeding B28B13/02)}","B28B13/02","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B5/028","{the moulding surfaces being of definite length, e.g. succession of moving pallets, and being continuously fed  (feeding B28B13/02)}","B28B13/02","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B5/04","in moulds moved in succession past one or more shaping stations  (on turn-tables B28B5/06)","B28B5/06","","","","","",""
"B28B5/06","in moulds on a turntable","","","","","","",""
"B28B5/08","intermittently rotated","","","","","","",""
"B28B5/10","in moulds carried on the circumference of a rotating drum","","","","","","",""
"B28B5/12","intermittently rotated","","","","","","",""
"B28B7/00","Moulds; Cores; Mandrels  (specially adapted for the production of the tubular articles B28B21/00; {for casting metals B22C9/00; moulds for plastic materials in general B29C33/00; falsework, forms or shutterings for forming buildings or parts thereof in situ E04G9/00 - E04G15/00})","B28B21/00|B22C9/00|B29C33/00|E04G9/00|E04G15/00","Moulds for plastic materials in generalFalsework, forms or shuttering for forming buildings or parts thereof in situ - ","B29C33/00|E04G9/00|E04G15/00","","","",""
"B28B7/0032","{Moulding tables or similar mainly horizontal moulding surfaces}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0038","{the sidewalls of mould and moulded article moving only past each other, e.g. box-shaped moulds which are lifted off from the moulding}","","","","","","","This place covers: E.g. sliding movement of the mould walls past the cast article."
"B28B7/0041","{the sidewalls of the mould being moved only parallelly away from the sidewalls of the moulded article}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0044","{the sidewalls of the mould being only tilted away from the sidewalls of the moulded article, e.g. moulds with hingedly mounted sidewalls}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B2007/005","{Fastening means for mould parts, e.g. for attaching mould walls on mould tables; Mould clamps}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B2007/0052","{for attaching mould walls on mould tables}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0055","{Mould pallets; Mould panels}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0058","{Moulds, cores or mandrels with provisions concerning the elimination of superfluous material; Moulds with burr-removing means provided therein or carried thereby}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0061","{Moulds, cores or mandrels specially adapted for mechanically working moulding surfaces during moulding or demoulding, e.g. smoothing by means of mould walls driven during moulding or of parts acting during demoulding}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/007","{with moulding surfaces simulating natural effets, e.g. wood or stone}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0073","{with moulding surfaces simulating assembled bricks or blocks with mortar joints  (B28B7/007 takes precedence)}","B28B7/007","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0076","{with surfaces for moulding letters or marks}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0079","{with surfaces for moulding interlocking means, e.g. grooves and ribs}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0082","{with surfaces for moulding parallel grooves or ribs  (B28B7/0073, B28B7/0079 takes precedence)}","B28B7/0073|B28B7/0079","","","","","",""
"B28B7/0085","{with surfaces for moulding chamfers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0088","{Moulds in which at least one surface of the moulded article serves as mould surface, e.g. moulding articles on or against a previously shaped article, between previously shaped articles}","","","","","","","This place covers: Wherein the surface of the moulded article which serves as a mould surface either becomes part of the final product or the two or more cast articles are seperated from each other e.g. flat concrete panel which serves as a moulding surface for the next flat concrete panel to be cast."
"B28B7/0091","{Transformable moulds allowing the change of shape of an initial moulded preform by preform deformation or the change of its size by moulding on the preform}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/0097","{Press moulds; Press-mould and press-ram assemblies}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/02","Moulds with adjustable parts {specially for modifying at will the dimensions or form of the moulded article}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/04","one or more of the parts being pivotally mounted","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/06","Moulds with flexible parts","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/08","Moulds provided with means for tilting or inverting","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/082","{Tiltable moulding tables or similar moulding surfaces  (specially for casting and erecting walls or parts thereof during construction work E04G11/32)}","E04G11/32","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/085","{for making double wall panels}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/087","{using rocker or rolling means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/10","Moulds with means incorporated therein, or carried thereby, for ejecting {or detaching} the moulded article  ({flexible moulds bent open for ejecting B28B7/06; ejecting by tilting or inverting the mould B28B7/08; } devices, not forming part of the mould, for ejecting the moulded article B28B13/06)","B28B7/06|B28B7/08|B28B13/06","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/12","by fluid pressure {, e.g. acting through flexible wall parts or linings of the moulds}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/14","Moulds with means incorporated therein, or carried thereby, for cutting the moulded article into parts  ({for expanded material B28B1/506; } cutting means independent of the mould B28B11/14)","B28B1/506|B28B11/14","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/16","Moulds for making shaped articles with cavities or holes open to the surface {, e.g. with blind holes}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/162","{for building blocks or similar block-shaped articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/164","{for plates, panels, or similar sheet- or disc-shaped articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/166","{for oblong articles, e.g. hollow masts}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/168","{for holders or similar hollow articles, e.g. vaults, sewer pits}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/18","the holes passing completely through the article","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/183","{for building blocks or similar block-shaped objects}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/186","{for plates, panels or similar sheet- or disc-shaped objects, also flat oblong moulded articles with lateral openings, e.g. panels with openings for doors or windows, grated girders}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/20","Moulds for making shaped articles with undercut recesses, e.g. dovetails","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/22","Moulds for making units for prefabricated buildings {, i.e. units each comprising an important section of at least two limiting planes of a room or space, e.g. cells  (for making rooms or entire buildings in situ E04G11/02)}; Moulds for making prefabricated stair units","E04G11/02","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/225","{for making stairs or stair units comprising more than one step  (in situ E04G13/06)}","E04G13/06","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/24","Unitary mould structures with a plurality of moulding spaces {, e.g. moulds divided into multiple moulding spaces by integratable partitions, mould part structures providing a number of moulding spaces in mutual co-operation  (assemblies of individually complete moulds B28B7/26)}","B28B7/26","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/241","{Detachable assemblies of mould parts providing only in mutual co-operation a number of complete moulding spaces}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/243","{for making plates, panels or similar sheet- or disc-shaped objects}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/245","{using transportable mould batteries}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/246","{for making oblong objects, e.g. girders}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/248","{using angle-shaped mould parts, e.g. L-parts}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/26","Assemblies of separate moulds {, i.e. of moulds or moulding space units, each forming a complete mould or moulding space unit independently from each other}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/28","Cores; Mandrels {(B28B1/44 takes precedence; of special materials in general B28B7/34; cores for making blind holes in situ E04G15/04; for making recesses E04G15/06)}","B28B1/44|B28B7/34|E04G15/04|E04G15/06","Of special materials in general","B28B7/34","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/30","adjustable, collapsible, or expanding {(for making tubular objects B28B21/88)}","B28B21/88","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/303","{specially for making undercut recesses or continuous cavities the inner section of which is superior to the section of either of the mouths}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/306","{pliable or extensible}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/32","inflatable {(connection of valves to inflatable elastic bodies B60C29/00)}","B60C29/00","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/362","{specially for making moulded articles from concrete with exposed aggregate}","","","","","","","This place covers: For example wax paper or a retarder directly applied to the surface moulding cavity."
"B28B7/366","{Replaceable lining plates for press mould}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/388","{with liquid material, e.g. lubricating}","","","","","","",""
"B28B7/40","characterised by means for modifying the properties of the moulding material","","","","","","","This place covers: The properties of the moulding material are modified while the article is still in contact with the mould, core, mandrel."
"B28B7/42","for heating or cooling, e.g. steam jackets {, by means of treating agents acting directly on the moulding material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/44","for treating with gases or degassing, e.g. for de-aerating {(treating with hot gases or vapour B28B7/42)}","B28B7/42","For chemical aspects of treating with gasses, for example treatment of concrete with CO2-gas.","C04B","","","",""
"B28B7/46","for humidifying or dehumidifying","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B7/465","{Applying setting liquid to dry mixtures}","","Rapid manufacturing and prototyping of 3D objects by using a combination of solid and liquid materials","B29C64/165","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/00","Apparatus or processes for treating or working the shaped {or preshaped} articles  (specially adapted for tubular articles B28B21/92; decoration or surface treatment in general B05, B44; compacting concrete in situ in connection with building E04G21/06; drying F26)","B28B21/92|B05|B44|E04G21/06|F26","Grinding; PolishingDecoration or surface treatment in general, DryingFurnaces; Kilns; Ovens; Retorts","B24|B44|B05|F26|F27","","","","This place covers: The shaped articles being treated or worked are still in a green state."
"B28B11/003","{the shaping of preshaped articles, e.g. by bending  (B28B11/08 takes precedence)}","B28B11/08","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/006","{Making hollow articles or partly closed articles}","","Honeycombs characterised by the plugs","B01D46/2422","","","","This place covers: Plugging ceramic honeycomb filters. and other techniques"
"B28B11/02","for attaching appendages, e.g. handles, spouts","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/04","for coating {or applying engobing layers} (glazing, engobing C04B)","C04B","","","","","",""
"B28B11/042","{with insulating material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/06","with powdered or granular material {, e.g. sanding of shaped articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/08","for reshaping the surface, e.g. smoothing, roughening, corrugating, making screw-threads","","General field for grinding and polishing","B24","","","","This place covers: Working the surface of a formed green article or intermediate product which can still be (partly) in the mould or which has been demoulded,"
"B28B11/0863","{for profiling, e.g. making grooves}","","","","","","",""
"B28B11/12","for removing parts of the articles by cutting","","Cutting; details common to machines for severing","B26D","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/125","{Cutting-off protruding ridges, also profiled cutting}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/14","for dividing shaped articles by cutting","","Separating article from each other per se","B28B17/0018","","","","This place covers: Dividing a pre-form by a cutting action in two or more products."
"B28B11/145","{for dividing block-shaped bodies of expanded materials, e.g. cellular concrete}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/16","for extrusion {or for materials supplied in long webs}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B11/18","for removing burr {(combined with the mould B28B7/0058)}","B28B7/0058","","","","","",""
"B28B11/22","for cleaning","","Cleaning in general","B08B","","","",""
"B28B11/24","for curing, setting or hardening  (processes for influencing or modifying the setting or hardening ability of mortars, concrete or artificial stone compositions, in general C04B40/00)","C04B40/00","Pressure vessels, e.g. autoclavesProcesses for influencing or modifying the setting or hardening ability of mortars, concrete or artificial stone compositions, in generalDrying objects by removing liquid therefromFurnaces; Kilns; Ovens, Retorts ","B01J3/04|C04B40/00|F26B|F27","","","",""
"B28B11/243","{Setting, e.g. drying, dehydrating or firing ceramic articles  (B28B11/242 takes precedence)}","B28B11/242","Processing powders of inorganic compounds preparatory to the manufacturing of ceramic products","C04B35/00","","","",""
"B28B13/00","Feeding the unshaped material to moulds or apparatus for producing shaped articles; Discharging shaped articles from such moulds or apparatus  (feeding or discharging devices incorporated in, or operatively associated with, a particular type of shaping apparatus, or specially designed to supply materials to a particular type of shaping apparatus, see the relevant groups for the apparatus)","","Filling moulds with powderFeeding material to presses","B22F3/004|B30B15/30","","","",""
"B28B13/02","Feeding the unshaped material to moulds or apparatus for producing shaped articles","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B13/0205","{supplied to the moulding device in form of a coherent mass of material, e.g. a lump or an already partially preshaped tablet, pastil or the like}","","","","","","","This place covers: The coherent mass of material has been pre-shaped, -formed, -compacted in a seperate apparatus "
"B28B13/021","{by fluid pressure acting directly on the material, e.g. using vacuum, air pressure}","","","","","","",""
"B28B13/022","{Feeding several successive layers, optionally of different materials}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B13/023","{by using a feed box transferring the moulding material from a hopper to the moulding cavities}","","By using feed frames or shoes with relative movement","B30B15/304","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B13/04","Discharging the shaped articles  ({discharging tubular articles after shaping B28B21/90; } conveying systems for ceramic mouldings B65G49/08)","B28B21/90|B65G49/08","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B13/06","Removing the shaped articles from moulds  (by means incorporated in, or carried by, the moulds B28B7/10)","B28B7/10","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B15/00","General arrangement or layout of plant {Industrial outlines, plant installations}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B15/002","{Mobile plants, e.g. on vehicles or on boats}","","","","","","","This place covers: e.g. mobile plants that can be broken-down for transport."
"B28B15/005","{Machines using pallets co-operating with a bottomless mould; Feeding or discharging means for pallets  (feeding pallets for making a continuous moulding surface B28B5/025, B28B5/028)}","B28B5/025|B28B5/028","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B15/007","{Plant with two or more identical shaping or moulding devices}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B28B17/0018","{Separating articles from each other}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
