"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A45D2/12","Hair winders or hair curlers for use parallel to the scalp, i.e. flat-curlers  (A45D6/14, A45D6/16 take precedence; with internal electric heating means A45D2/36; heating devices designed for use external to, and in connection with, hair curlers or hair winders A45D4/08)","A45D6/14|A45D6/16|A45D2/36|A45D4/08","","","","","",""
"A45D2/122","{Means for fastening the hair on the curler body}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/125","{Flexible fastening means}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/127","{with a wrapping strip, e.g. flexible}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/14","of single-piece type, e.g. stiff rods or tubes with or without cord, band, or the like as hair-fastening means","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D2/141","{comprising flat clasps}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/143","{with a clamping bow as fastening means}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/145","{with radial projections}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/146","{tube-like}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/148","{comprising perforations}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/16","in the form of forked rods or tubes","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/18","Flexible curlers  (A45D2/20 takes precedence)","A45D2/20","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/20","Elastic curlers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/22","with means for applying liquids therethrough","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/24","of multi-part type, e.g. with sliding parts other than for fastening","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2407","{with articulated parts  (A45D2/28 takes precedence)}","A45D2/28","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2414","{comprising a flat clasp}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2421","{comprising flat clasps  (A45D2/2414 takes precedence)}","A45D2/2414","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2428","{with clamping bow as fastening means}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2435","{comprising foam-like material}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2442","{flexible}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D2/245","{with means for applying liquid therethrough}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2457","{with sliding parts}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2464","{tube-like}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2471","{comprising bristles}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2478","{comprising hooks, e.g. hook and loop-type fastener}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/2485","{comprising perforations}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D2/2492","{comprising a mesh}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D2/26","forked","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/28","with clamping bow as fastening means {(A45D2/2428 takes precedence)}","A45D2/2428","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/30","with slide as fastening means","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D2/32","with positive non-return means, e.g. ratchet","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/34","with base clamp","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/36","Hair curlers or hair winders with incorporated heating or drying means, e.g. electric, using chemical reaction","","","","","","",""
"A45D2/362","{with a heat accumulator, i.e. for heating before use}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/365","{with chemical heating means  (A45D2/362 takes precedence)}","A45D2/362","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/367","{with electrical heating means  (A45D2/362 takes precedence)}","A45D2/362","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/38","Surface-wave devices","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/40","as hair-pressing tongs {(hair grips, clamps or clasps per se A45D8/14, A45D8/20, A45D8/24)}","A45D8/14|A45D8/20|A45D8/24","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/42","Clamps or clasps with teeth or combs {(hair clasps with comb-like prongs per se A45D8/30)}","A45D8/30","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/44","using two or more combs one upon the other or one in distance to the other, e.g. using slidable combs","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/46","Hair-waving caps","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/48","Eyelash curlers; Eyebrow curlers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D2/50","Beard binders; Like means for the care of the beard","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/00","Separate devices designed for heating hair curlers or hair-wavers  (hair-drying devices without connection to hair curlers or hair-wavers A45D20/00)","A45D20/00","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/02","for steep curling, e.g. with means for decreasing the heat  (A45D4/14, A45D4/16 take precedence)","A45D4/14|A45D4/16","","","","","","This place covers: Separate devices for heating steep curlers, i.e. curlers having a longitudinal axis that is perpendicular to the scalp"
"A45D4/04","heated by steam or hot air","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/06","heated by electricity","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/08","for flat curling, e.g. with means for decreasing the heat  (A45D4/14, A45D4/16 take precedence)","A45D4/14|A45D4/16","","","","","",""
"A45D4/085","{with a heat accumulator  (for curlers A45D2/362)}","A45D2/362","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/10","heated by steam or hot air","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/12","heated by electricity","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/14","with chemical heat reaction and heat storage {(A45D7/065 takes precedence)}","A45D7/065","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/16","Independent devices characterised by heating the hair-curling or hair-waving means before use  (A45D1/20 takes precedence)","A45D1/20","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D4/18","Supports or suspending means for devices heating hair-curling or hair-waving means while in use","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/00","Details of, or accessories for, hair-curling or hair-waving devices","","Drive or control circuitry for piezo-electric devices","H01L41/042","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/02","Devices for winding the hair upon steep-curlers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/04","Devices for winding the hair on flat-curlers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/045","{with a removable hair-pin or clip}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/06","Devices for pneumatic waving in form boxes","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/08","Base-clamps, e.g. for steep-curlers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/10","for flat-curlers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/12","with cooling means","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D6/14","Simple clamps for hair curlers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/145","{articulated  (A45D4/00 takes precedence)}","A45D4/00","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D6/16","Curler pins","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D6/18","Protecting devices or packages for hair curlers or the like while in use","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D6/185","{for flat curling}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D6/20","Devices for controlling the temperature of hair curlers","","Thermometers","G01K","","","",""
"A45D7/00","Processes of waving, straightening or curling hair","","Cosmetic or similar toilet preparationsRadiation therapy using microwaves for treatment outside the bodyPreparations for permanent waving or straightening the hairHeating by electric, magnetic, or electromagnetic fields","A61K8/00|A61N5/02|A61Q5/04|H05B6/00","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D7/02","thermal","","Curling-tongs, curling-irons","A45D1/00","","","",""
"A45D7/04","chemical","","Preparations for permanent waving or straightening the hair","A61Q5/04","","","",""
"A45D7/045","{using wrappers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D7/06","combined chemical and thermal","","Preparations for permanent waving or straightening the hair","A61Q5/04","","","",""
"A45D7/065","{using wrappers with chemical heat reaction}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/00","Hair-holding devices {(as hair-curling or hair-waving appliances A45D2/00)}; Accessories therefor","A45D2/00","Fastening hair pieces by mechanical fastenenersJewellery","A41G5/0073|A44C","","","","This place covers: Hairpin removers, Ornaments Illustrative example:"
"A45D8/02","Hair pins","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/04","single-limbed","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/06","two-limbed, e.g. U-shaped","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/08","with zig-zag limb","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/10","with teeth","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D8/12","High combs or dress combs","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/14","Hair grips, i.e. elastic single-piece two-limbed grips","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/16","with additional fastener","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/18","Grip openers; Grip {storing means, e.g.} boxes","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/185","{Grip storing means, e.g. boxes, e.g. with dispensing means}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/20","Hair clamps, i.e. elastic multi-part clamps, the parts of which are pivotally connected between their ends","","Clothes-pegs with pivoted clamping members","D06F55/02","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/22","with additional fastener","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/24","Hair clasps, i.e. multi-part clasps with pivotal connection of parts at their ends","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/26","with snap fastener","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/28","with other fastener","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/30","with comb-like prongs","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/32","with double-bow; with U-shaped limbs","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/34","Hair-braid holders; Hair-plait holders","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/36","Hair straps; Hair rings","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/38","Hair fillers, e.g. wire gratings","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D8/40","Hair-nets; Hair-protecting caps","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/00","Devices for washing the hair or the scalp; Similar devices for colouring the hair","","Cosmetic preparationsPreparations for care of the hair - ","A61K8/00|A61Q5/00|A61Q9/00","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/012","{Devices for colouring or bleaching separated strands of hair, e.g. highlighting  (A45D19/02 and A45D19/18 take precedence)}","A45D19/02|A45D19/18","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/016","{comprising an open, flat support for strands of hair or for wrapping foils during the application of the dyeing product}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/018","{comprising wrapping foils or foldable sheets for enclosing a strand of hair during treatment, e.g. frosting foils}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/02","Hand-actuated implements, e.g. hand-actuated spray heads","","Spraying in general, ","B05B|B05D","","","","This place covers: Illustrative examples of subject matter classified in this group. Applicators, e.g. with container, for applying a product onto the hair"
"A45D19/04","Portable wash stands","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/06","in the form of bowls or similar open containers","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/08","Adaptations of wash-basins","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/10","Backward lavabos","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/12","Water catch bowls","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D19/14","Closed washing devices, e.g. washing caps  (A45D19/18 takes precedence)","A45D19/18","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D19/16","Surface treatment of hair by steam, oil, or the like","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D19/18","Hair-colouring caps","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/00","Hair drying devices; Accessories therefor  (A45D2/00 takes precedence)","A45D2/00","Body-drying implementsRadiation therapy for treating hair, using light","A47K10/00|A61N5/0617","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/02","Lay frames for long open hair","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/04","Hot-air producers  (A45D20/20, A45D20/22 take precedence)","A45D20/20|A45D20/22","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/06","heated otherwise than electrically; ventilated by muscle power","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D20/08","heated electrically","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/10","Hand-held drying devices, e.g. air douches","","Hand-held air guns","F24H3/0423","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/12","Details thereof or accessories therefor, e.g. nozzles, stands","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D20/122","{Diffusers, e.g. for variable air flow}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/124","{comprising rotating elements}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/14","Portable drying stands","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/16","Fixed installed drying devices","","Body-drying by means of hot air","A47K10/48","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/18","Flexible caps with provision for hot air supply","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/20","Helmets without hot air supply or other ventilation, e.g. electrically heated","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/22","Helmets with hot air supply or ventilating means, e.g. electrically heated air current","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/24","Shape or structure of the helmet body  (A45D20/26 takes precedence)","A45D20/26","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/26","Guiding the air; Controlling the air quantity","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/28","Drying the air by incorporated heating elements","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/30","Electric circuitry specially adapted for hair drying devices","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/32","Supporting or fastening of the helmets","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/34","Arrangements of the ventilating means","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/36","Suspension of the motor","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/38","Arrangement of the electric heating means","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/40","for use of infra-red rays","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/42","Additional devices or measures, e.g. for noise damping, for musical entertainment","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/44","Hair-drying helmets whereon the ventilating means and the heating means are apart from the helmet","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/46","provided with tubes for exhausting the hot air","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D20/48","Hair-drying combs or hair-drying brushes, with internal heating means","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/50","and provision for an air stream","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D20/52","Hair-drying combs or hair-drying brushes, adapted for heating by an external heating source {, e.g. air stream}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/00","Hair combs for care of the hair; Accessories therefor  (high combs or dress combs A45D8/12; hair-drying combs A45D20/48 - A45D20/52; hair-trimming devices, using a razor blade, integral or combined with combs B26B21/00, e.g. B26B21/12)","A45D8/12|A45D20/48|A45D20/52|B26B21/00|B26B21/12","Combs for grooming animalsBrushes","A01K13/002|A46B","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/007","{power-driven}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/02","Single-piece combs","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/04","Multi-part combs","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/06","the combs being foldable  (A45D24/08 takes precedence)","A45D24/08","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/08","with protective sheath","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/10","combined with additional devices","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/12","with suspending means","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/14","with handle designed to be attached to the hand of the user","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/16","with brushes, pads, or the like whereon the additional devices are operable without more ado","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/18","the additional devices being only operable when the comb-part is in a non-operable position","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/20","the additional devices being nail cleaners or nail files","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/22","Combs with dispensing devices for liquids, pastes or powders","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/24","with provision for free supply; using wicks","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/26","with flexible walls of the liquid, paste, or powder storing device","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/28","with piston pump {or other types of pumps}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/30","Combs specially adapted for removing dirt or grease  (A45D24/32 takes precedence)","A45D24/32","","","","","","This place covers: Combs designed to remove dirt, grease or lice. Illustrative example:"
"A45D24/32","Combs with suction appliance","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/34","Crown parting devices","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/36","Combs, stencils, or guides, specially adapted for hair trimming devices","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/38","Comb supports","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/40","{Manually actuated} comb cleaners","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/42","detachable from, or fixed to, the comb","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/44","as separate apparatus","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D24/46","with roller brushes","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/00","Hair-singeing apparatus; Apparatus for removing superfluous hair, e.g. tweezers  (removing hair using electrosurgical instruments  A61B18/04, A61B18/18)","A61B18/04|A61B18/18","Plucking mechanisms for poultry with discsPreparations for removing hairShavers","A22C21/028|A61Q9/00|B26B","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0004","{by abrasion}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0009","{by singeing}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0014","{using wax}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0019","{using an adhesive element}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0023","{with rotating clamping elements  (A45D26/0042 takes precedence)}","A45D26/0042","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D26/0028","{with rotating discs or blades}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0033","{with rollers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D26/0038","{power-driven}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0042","{with flexible members provided with slits opening and closing during use}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0047","{with a helicoidal spring}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0052","{power-driven}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0057","{with multiple elements having a translatory movement parallel to the skin}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0061","{with means for reducing pain during hair removal}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0066","{Tweezers}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0071","{the hair being extracted automatically, i.e. without manual traction by the user}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D26/0076","{power-driven}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/00","Shaving accessories  (containers for handling shaving soap A45D40/00; shaving mirrors A45D42/08)","A45D40/00|A45D42/08","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/003","{Devices for softening beards, e.g. face steamers  (shaving masks A45D27/42)}","A45D27/42","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/02","Lathering the body; Producing lather  (shaving-brushes A46B)","A46B","Dry shavers","B26B19/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D27/04","Hand implements for lathering, e.g. using brush","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/06","Motor-driven devices for lathering","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/08","Gloves or cloths for lathering","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D27/10","Lather-producing devices operated by compressed air or by swirling water {(pressurised or aerosol containers B65D83/14)}","B65D83/14","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/12","Lather-producing devices having stirring means  (A45D27/10 takes precedence)","A45D27/10","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/14","Shaving mugs","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/16","with soap holders","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/18","with brush supports","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A45D27/22","Containers or carriers for storing shaving appliances","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/225","{for storing razor blade cartridges, e.g. after use}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A45D27/24","for storing {thin flat} razor blades, e.g. after use  (devices for collecting used scalpel blades A61B17/3217; devices for dispensing new razor-blades B65D83/10)","A61B17/3217|B65D83/10","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
