"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"D06F37/30","Driving arrangements   (control circuits or arrangements D06F34/08)","D06F34/08","","","","","","This place covers: Gears and motors (pure hardware). Illustrative example of subject matter classified in this group."
"D06F37/302","{Automatic drum positioning}","","Electric componentsMotors or generators.","H02K11/21|H02K29/08","","","","This place covers: Automatic drum positioning devices for top-loaders, wherein the drum doors are aligned with the casing door in order to empty the drum. Illustrative example of subject matter classified in this group."
"D06F37/304","{Arrangements or adaptations of electric motors}","","Electric motors as such;Combination of a motor and a further component, e.g. a circuit.","H02K7/14|H02K11/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/308","{Hydraulic or pneumatic speed control; Arrangements or adaptations of hydraulic or pneumatic motors}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/32","for rotating the receptacle at one speed only {(D06F37/304, D06F37/308 take precedence)}","D06F37/304|D06F37/308","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/34","in opposite directions, e.g. oscillating","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/36","for rotating the receptacle at more than one speed {(D06F37/304, D06F37/308 take precedence)}","D06F37/304|D06F37/308","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/38","in opposite directions","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/40","for driving the receptacle and an agitator or impeller, e.g. alternatively {(D06F37/304, D06F37/308 take precedence)}","D06F37/304|D06F37/308","Washing machines having receptacles,stationary for washing purposes,with agitators therein contacting the articles being washedWashing machines having receptacles,stationary for washing purposes, wherein the washing action is effected solely by circulation or agitation of the washing liquid ","D06F13/00|D06F17/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F37/42","Safety arrangements, e.g. for stopping rotation of the receptacle upon opening of the casing door","","Automatic drum positioningDoor locks for dishwashers","D06F37/302|A47L15/4259","","","","This place covers: Safety devices for avoiding leakage; Door locks for all kind of washing machines. Illustrative example of subject matter classified in this group."
"D06F39/00","Details of washing machines not specific to a single type of machines covered by groups D06F9/00 - D06F27/00   (control of washing machines D06F33/00, D06F34/00)","D06F9/00|D06F27/00|D06F33/00|D06F34/00","","","Details of washing machines specifically adapted to a single type of the machines covered by groups  -  are covered by the group corresponding to the machine type. ","D06F9/00|D06F27/00","","This place covers: General details of washing machines, i.e. details that can be applied to several types of the machines covered by groups   -  Illustrative example of subject matter classified in this group."
"D06F39/001","{Arrangements for transporting, moving, or setting washing machines; Protective arrangements for use during transport  (transport in general B65)}","B65","","","","","","This place covers: Mechanical means for temporaneously fixing the suspended part of the washing machine (e.g. the tub) to its stationary part (e.g. the frame). Illustrative example of subject matter classified in this group."
"D06F39/006","{Recovery arrangements, e.g. for the recovery of energy or water}","","Dishwashers / Recovery arrangements for the recovery of energy or water.","A47L15/4291","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/007","{Arrangements of water softeners}","","Dishwashers / Water softenersDishwashers / Details of the salt containe","A47L15/4229|A47L15/4231","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/008","{Steam generating arrangements}","","Methods of steam generation in boilers heated electrically with water in reservoirs","F22B1/284","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/02","Devices for adding soap or other washing agents","","Dishwashers / Devices for adding cleaning agents","A47L15/44","","","","This place covers: Multiple dosing systems. Illustrative example of subject matter classified in this group."
"D06F39/022","{in a liquid state  (D06F39/024 takes precedence)}","D06F39/024","Dishwashers / Devices for adding cleaning agents in the form of liquids.","A47L15/4418","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/024","{mounted on the agitator or the rotating drum; Free body dispensers}","","Domestic laundry dryers / Laundry conditioning arrangementsDishwashers / Detachable devicesFree body dispensers","D06F58/203|A47L15/4445|C11D17/046","","","","This place covers: Laundry balls for clothes dryers; Test sheets for testing the washing performance; Colour catcher sheets."
"D06F39/026","{the powder or tablets being added directly, e.g. without the need of a flushing liquid}","","Dishwashers / Devices for adding cleaning agentsDishwashers / Devices for adding cleaning agents by tipping containers;Detergent tabletsDetergent tablets","A47L15/44|A47L15/4409|C11D17/0039|C11D17/0073","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/028","{Arrangements for selectively supplying water to detergent compartments}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/04","Heating arrangements","","Dishwashers / water-heater arrangements","A47L15/4285","Steam devices specifically designed for washing machines have to be classified in  only.","D06F39/008","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/06","Arrangements for preventing or destroying scum","","","","","","","This place covers: Sensors. Illustrative example of subject matter classified in this group."
"D06F39/08","Liquid supply or discharge arrangements  (supply of soap or other washing agents D06F39/02)","D06F39/02","Dishwashers / Water supply / recirculation arrangementsSensors, , ","A47L15/4214|G01M3/3245|G01M3/186|G05D7/01","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/081","{Safety arrangements for preventing water damage}","","Dishwashers / Safety arrangements for preventing water damageInvestigating fluid-tightness of structures / by detecting presence of fluid at the leakage point","A47L15/421|G01M3/04","","","","This place covers: Water stopping devices (safety devices mounted to the tap). Illustrative example of subject matter classified in this group."
"D06F39/082","{detecting faulty draining operations, e.g. filter blockage, faulty pump}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/083","{Liquid discharge or recirculation arrangements}","","Control of flow / without auxiliary power","G05D7/01","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/085","{Arrangements or adaptations of pumps}","","Dishwashers / Recirculation or discharge pumps","A47L15/4225","","","","This place covers: Pumps specially adapted for washing machines. Illustrative example of subject matter classified in this group."
"D06F39/086","{Arrangements for avoiding detergent wastage in the discharge conduit}","","Valves in general","F16K","","","","This place covers: Non-return valves (e.g. ball or flap valves). Illustrative example of subject matter classified in this group."
"D06F39/087","{Water level measuring or regulating devices}","","From separate hot and cold water inletsDishwashers / Water level measuring devices","D06F2105/04|A47L15/4244","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/088","{Liquid supply arrangements}","","Dishwashers,Water supply,recirculation arrangements","A47L15/4214","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F39/10","Filtering arrangements","","Dishwashers / Water filters;Dishwashers / Flat filtersDishwashers / Tubular filtersDishwashers / Filters / Arrangements for avoiding clogging","A47L15/4202|A47L15/4204|A47L15/4206|A47L15/4208","","","","This place covers: Filters disposed in the water circuit. Illustrative example of subject matter classified in this group."
"D06F39/12","Casings; Tubs","","Tubs Kitchen cabinets / WorktopsDishwasher / Details of the casingDomestic plumbing installations / Sinks","D06F37/26|A47B77/022|A47L15/4251|E03C1/184","","","","This place covers: Casings. Illustrative example of subject matter classified in this group."
"D06F39/125","{Supporting arrangements for the casing, e.g. rollers or legs}","","Furniture / Adjustable feet;Furniture / Adjustable feet having screw means;Dishwasher / details of the casing / Rollers or supporting legsMachine casings / Attaching supporting legs on foundationsLegs or basesFTERM-3B155/DA13","A47B91/02|A47B91/022|A47L15/4253|F16M7/00","","","","This place covers: Pedestals. Illustrative example of subject matter classified in this group."
"D06F39/14","Doors or covers; Securing means therefor","","Doors hinged to the drum Doors hinged to the tubDishwashers / Details of the casing / LocksDishwashers / Details of the casing / Hinges","D06F37/10|D06F37/28|A47L15/4259|A47L15/4261","","","","This place covers: Doors hinged to the casing for both top- and front-loaders; Door hinges; Door locks. Illustrative example of subject matter classified in this group."
"D06F41/00","Rinsing apparatus","","","","","","","This place covers: Implements for rinsing and squeezing soiled reusable cloth diapers. Illustrative example of subject matter classified in this group."
"D06F43/00","Dry-cleaning apparatus {or methods} using volatile solvents  (D06F9/00 - D06F41/00 take precedence)","D06F9/00|D06F41/00","CO2 cleaning","B08B7/0021","","","","This place covers: Industrial dry-cleaning machines and dry-cleaning methods. Illustrative example of subject matter classified in this group."
"D06F43/002","{Spotting apparatus}","","","","","","","This place covers: Industrial and/or household handheld spot-removing devices Illustrative example of subject matter classified in this group."
"D06F43/005","{Solvent condition control devices, e.g. humidity content}","","","","","","","This place covers: Solvent condition (e.g. humidity) detecting arrangement for industrial dry-cleaning machines. Illustrative example of subject matter classified in this group."
"D06F43/007","{Dry cleaning methods}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F43/02","having one rotary cleaning receptacle only","","","","","","","This place covers: Industrial dry-cleaning machines comprising a single rotary cleaning receptacle. Illustrative example of subject matter classified in this group."
"D06F43/04","having more than one rotary cleaning receptacle","","","","","","","This place covers: Industrial dry-cleaning machines comprising more than one rotary cleaning receptacle. Illustrative example of subject matter classified in this group."
"D06F43/06","wherein the articles to be cleaned are passed through a cleaning chamber or bath","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F43/08","Associated apparatus for handling and recovering the solvents","","Separate apparatus for purifying dry-cleaning solvents","B01D","","","","This place covers: Solvent recovery devices for industrial dry cleaning machines, wherein the recovery device lies in a separate structure with respect to the dry cleaning machine. Illustrative example of subject matter classified in this group."
"D06F43/081","{Reclaiming or recovering the solvent from a mixture of solvent and contaminants, e.g. by distilling}","","","","","","","This place covers: Solvent reclaiming or recovery arrangements for industrial dry-cleaning machines. Illustrative example of subject matter classified in this group."
"D06F43/083","{Condensing arrangements}","","","","","","","This place covers: Solvent condensing arrangements for industrial dry-cleaning machines. Illustrative example of subject matter classified in this group."
"D06F43/085","{Filtering arrangements; Filter cleaning; Filter-aid powder dispensers}","","","","","","","This place covers: Solvent filtering / filter cleaning arrangements for industrial dry-cleaning machines. Illustrative example of subject matter classified in this group."
"D06F43/086","{Recovering the solvent from the drying air current}","","","","","","","This place covers: Industrial dry-cleaning machines comprising means for recovering the solvent from the drying air current. Illustrative example of subject matter classified in this group."
"D06F43/088","{Condensing arrangements}","","","","","","","This place covers: Industrial dry-cleaning machines comprising solvent condensing means for recovering the solvent from the drying air current. Illustrative example of subject matter classified in this group."
"D06F45/00","Wringing machines with two or more co-operating rollers; Similar cold-smoothing apparatus","","","","","","","This place covers: Wringing machines comprising two or more rotary pressing bodies, suitable for removing excess liquids from rags or any equivalent absorbent and pliant items. Illustrative example of subject matter classified in this group."
"D06F45/02","wherein the pressure is transmitted by spring means","","","","","","","This place covers: Wringing machines comprising two or more rotary pressing bodies, wherein pressure is exerted via spring means. Illustrative example of subject matter classified in this group."
"D06F45/04","with hand-operated quick-release means","","","","","","","This place covers: Wringing machines comprising two or more rotary pressing bodies and hand-operated pressure release means. Illustrative example of subject matter classified in this group."
"D06F45/06","with automatically-operated quick-release means","","","","","","","This place covers: Wringing machines comprising two or more rotary pressing bodies and automatically-operated pressure release means. Illustrative example of subject matter classified in this group."
"D06F45/08","wherein the pressure is applied by fluid means","","","","","","","This place covers: Wringing machines comprising two or more rotary pressing bodies, wherein pressure is exerted via e.g. hydraulic means. Illustrative example of subject matter classified in this group."
"D06F45/10","with three or more co-operating rollers","","","","","","","This place covers: Wringing machines comprising three or more rotary pressing bodies Illustrative example of subject matter classified in this group."
"D06F45/12","combined with washing machines","","","","","","","This place covers: Wringing machines (comprising two or more rotary pressing bodies) permanently combined with a washing machine. Illustrative example of subject matter classified in this group."
"D06F45/14","with means for removable attachment to washing machines, tables or other supports","","Combined with tables ","A47B","","","","This place covers: Wringing machines (comprising two or more rotary pressing bodies) removeably attached to a washing machine, table or other support. Illustrative example of subject matter classified in this group."
"D06F45/16","Details","","","","","","","This place covers: Constructive details belonging to wringing machines comprising two or more rotary pressing bodies. Illustrative example of subject matter classified in this group."
"D06F45/18","Driving or control arrangements for rotation of the rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F45/20","Toggle or other lever means for transmitting pressure to the rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F45/22","Rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F45/24","Frames guiding or housing the roller shafts; Stands for supporting the roller framework","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F45/26","Draining boards; Feed or discharge boards; Stripping means","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F45/28","Belt arrangements for guiding the linen between the rollers","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F47/00","Apparatus of the press type for expelling water from the linen","","","","","","","This place covers: Industrial pressing machines for removing excess liquids from wet clothing. Illustrative example of subject matter classified in this group."
"D06F47/02","by a mechanically-actuated ram","","","","","","","This place covers: Industrial pressing machines for removing excess liquids from wet clothing, comprising a mechanically-actuated ram. Illustrative example of subject matter classified in this group."
"D06F47/04","by a fluid-actuated ram","","","","","","","This place covers: Industrial pressing machines for removing excess liquids from wet clothing, comprising a fluid-actuated ram. Illustrative example of subject matter classified in this group."
"D06F47/06","by a flexible diaphragm","","","","","","","This place covers: Industrial pressing machines for removing excess liquids from wet clothing, comprising a flexible diaphragm. Illustrative example of subject matter classified in this group."
"D06F47/08","Covers; Securing means therefor","","","","","","","This place covers: Covers and securing means therefor, specially adapted for sealing industrial pressing machines for removing excess liquids from wet clothing. Illustrative example of subject matter classified in this group."
"D06F49/00","Domestic spin-dryers or similar spin-dryers not suitable for industrial use","","Centrifuges in general","B04B","","","","This place covers: Household spin-dryers (general aspects and/or constructive details) which cannot be classified under any hierarchically lower group. Illustrative example of subject matter classified in this group."
"D06F49/003","{Doors or covers; Safety arrangements}","","","","","","","This place covers: Doors, covers or safety arrangements for household spin-dryers. Illustrative example of subject matter classified in this group."
"D06F49/006","{Rinsing arrangements}","","","","","","","This place covers: Water spraying arrangements for wetting the laundry during spinning, specially adapted for household spin-dryers. Illustrative example of subject matter classified in this group."
"D06F49/02","Bowl construction","","","","","","","This place covers: Constructional details of rotary drums for household spin-drying devices. Illustrative example of subject matter classified in this group."
"D06F49/04","Bowl drive","","","","","","","This place covers: Driving means of rotary drums for household spin-drying devices. Illustrative example of subject matter classified in this group."
"D06F49/06","Mountings, e.g. resilient mountings, for the bowl or casings; Preventing or damping vibrations","","Damping vibrations in general ","F16F","","","","This place covers: Vibration damping arrangements for rotary drums of household spin-dryers. Illustrative example of subject matter classified in this group."
"D06F49/08","Liquid discharge arrangements","","","","","","","This place covers: Water draining arrangements for household spin-dryers. Illustrative example of subject matter classified in this group."
"D06F51/00","Apparatus for expelling or draining water from the linen, not provided for in the preceding groups","","","","","","","This place covers: Hand operated apparatuses for removing excess liquids from wet clothing. Illustrative example of subject matter classified in this group."
"D06F51/02","by twisting","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F53/00","Clothes-lines; Supports therefor   (drying frames incorporating clothes-lines D06F57/00)","D06F57/00","Supports or holders specially adapted or mounted for storing and repeatedly paying-out and restoring lengths of lines Ropes, cables","B65H75/34|D07B","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F53/005","{Accessories, e.g. line cleaning devices, line protectors, clothes-pin holders}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F53/02","Clothes-lines","","","","","","","This place covers: Any line, such as a piece of rope or cable, which is specifically designed and used for hanging clothes thereon for drying the clothes, the line being characterised by features that render the line particularly useful for suspending or hanging clothes thereon to dry. Illustrative example of subject matter classified in this group:"
"D06F53/04","Supports, e.g. poles, props for clothes-lines","","Poles in general ","E04H","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F53/045","{comprising means for storing the clothes-line}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F55/00","Clothes-pegs","","Devices for keeping articles together during launderingClothing hangers","D06F95/008|A47G25/14","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F55/02","with pivoted {independent} clamping members","","Friction grip fastenings / using pivoting jaws","F16B2/10","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F57/00","Supporting means, other than simple clothes-lines, for linen or garments to be dried or aired   (in combination with means for heating or positive air circulation D06F58/00; adapted to retain the shape of particular articles being dried D06F59/00)","D06F58/00|D06F59/00","Clothing hangers, e.g. suit hangers Pivotal connections / Arrangements for lockingDrying in general","A47G25/14|F16C11/10|F26B","for the classification in  and its subgroups:supporting means mounted on pillars ( and ) are not considered ""stands"". Hence, foldable supporting means mounted on pillars are not classified in the subgroups  or  relating to stands only;supporting means specially adapted for attachment to walls, ceilings, stoves, or other structures or objects ( and subgroups) are considered neither ""mounted on pillars"" nor ""stands"". Hence, such supporting means are only classifed in  and subgroups even if foldable.","D06F57/00|D06F57/02|D06F57/04|D06F57/08|D06F57/10|D06F57/12|D06F57/12","StandSupporting means, other than simple clothes-lines, for linen or garments to be dried or aired, comprising more than one leg for standing on the ground and being self-supporting, i.e. without being mounted to the ground or a further support.",""
"D06F57/02","mounted on pillars, e.g. rotatably {(sockets or holders for poles or posts E04H12/22)}","E04H12/22","Sockets or holders for poles or posts ","E04H12/22","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F57/04","and having radial arms, e.g. collapsible","","Umbrellas Parasols  , ","A45B23/00|A45B25/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F57/06","comprising vertical members connected by horizontal bars","","","","","","","This place covers: Supporting means comprising more than one vertical member which are interconnected by horizontal bars. The vertical members must be truly vertical, i.e. perpendicular to the ground, in the operating position of the supporting means. Illustrative example of subject matter classified in this group:"
"D06F57/08","Folding stands  (D06F57/06 takes precedence)","D06F57/06","","","","","","This place covers: Folding stands, i.e. stands that are foldable for stowing. This group covers in particular, but not exclusively, folding stands as defined above which are foldable about a horizontal axis. Illustrative example of subject matter classified in this group:"
"D06F57/10","of the lazy-tongs type","","","","","","","This place covers: Any foldable stand with intersecting leg members, the leg members being foldable using a mechanism involving at least two parallel folding axes in which the members intersect. Illustrative example of subject matter classified in this group."
"D06F57/12","specially adapted for attachment to walls, ceilings, stoves, or other structures or objects","","Towel racks","A47K10/04","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F57/122","{for attachment by clamping between two retaining-planes}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F57/125","{for attachment to, or close to, the ceiling}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F57/127","{for attachment or suspension to central heating radiators}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F58/00","Domestic laundry dryers","","Drying in general","F26B","","","",""
"D06F58/02","having dryer drums rotating about a horizontal axis","","","","","","","This place covers: Domestic laundry drier having a drier drum rotating about a horizontal axis in general. For instance: a domestic laundry drier having a drier drum rotating about a horizontal axis defined by a particular arrangement of conducting air inside the laundry drier, this particular arrangment involving inter alia the drum. An example of such a domestic laundry drier in   is:"
"D06F58/04","Details   (controlling or regulating devices D06F34/00)","D06F34/00","","","In case an aspect of the detail falls also in  and its subgroups, i.e. this aspect of the detail is not restricted to laundry driers having a drum rotating about a horizontal axis, then also  or its relevant subgroup should be assigned.For instance: a domestic laundry drier having a drier drum rotating about a horizontal axis and comprising an electric heating device specially shaped or adapted to the drier drum should be classified in both,  (aspect: specially shaped to the drier drum) and  (aspect: heating device). ","D06F58/20|D06F58/20|D06F58/04|D06F58/26","","This place covers: Details that are directly relating to the drier drum rotating about a horizontal axis of the domestic laundry drier. Examples of such details of a domestic laundry drier in   include:"
"D06F58/06","Mountings for the rotating drums","","","","","","","This place covers: Any detail related to the mounting of the rotating drum, for instance bearings or supports of the rotating drum. An example of a detail of a mounting for a rotating drum in   is:"
"D06F58/08","Driving arrangements","","","","","","","This place covers: Device details or components of the domestic laundry drier directly related or linked to the driving arrangement of the drier drum. For instance: the motor, mounting and support of the motor, as well as details of the drive system such as belts and pulleys. An example of such a details of a driving arrangement in   is:"
"D06F58/10","Drying cabinets or drying chambers having heating or ventilating means","","Clothes dryers having a rotating drum ","D06F58/02","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F58/12","having conveying means for moving clothes, e.g. along an endless track","","","","","","","This place covers: Conveying means for moving the clothes, for instance along an endless track, along a rotating screw, or back and forth Illustrative example of subject matter classified in this group."
"D06F58/14","Collapsible drying cabinets; Wall mounted collapsible hoods","","","","","","","This place covers: Collapsible drying cabinets, such as collapsible and portable drying devices; Wall mounted collapsible hoods Illustrative example of subject matter classified in this group."
"D06F58/16","having heatable surfaces for contacting the laundry  (D06F59/00 takes precedence)","D06F59/00","Towel racks having drying meansRadiators per se","A47K10/06|F24D","","","","This place covers: Domestic laundry driers having heatable surfaces for contacting the laundry, the domestic laundry drier being specifically designed for, and used as, domestic device for drying laundry. Illustrative example of subject matter classified in this group."
"D06F58/18","Detachable or door-mounted drying arrangements for washing machines","","Washing machines having receptacles, stationary for the washing purposes, and having further drying meansWashing machines with receptactles having a rotary movement, the receptacle serving both for washing and centrifugally draining and having further drying mean","D06F18/00|D06F25/00","","","","This place covers: Drying arrangement which can be removably attached to a washing machine and which does not form part of the washing machine; door-mounted drying arrangement suitable for a washing machine, the drying arrangement being self-contained. Illustrative example of subject matter classified in this group."
"D06F58/20","General details of domestic laundry dryers   (D06F59/00 takes precedence)","D06F59/00","Washing machines / casingsWashing machines / supporting arrangements for the casingWashing machines / doors or covers; securing means thereofDishwashers / details of the casing","D06F39/12|D06F39/125|D06F39/14|A47L15/4251","In case the details or the components relate to an air/air heat exchanger which effects the condensation of moisture, only the subgroup  should be assigned (i.e. not  in addition).","D06F58/24|D06F58/20","","This place covers: General details of domestic laundry driers being relevant for all different type of domestic laundry driers. For instance: vents or pipes or air valves used in domestic laundry driers; fans or air blowing arrangement; air/air heat exchangers for heat exchange without condensation, e.g. heat exchanger for heat recovery; casing details specific to laundry driers."
"D06F58/203","{Laundry conditioning arrangements}","","Washing machines / Steam generating arrangementsFree body dispensers for adding soap or other washing agentsDetergent compositions incorporated into a dispensing means, specially adapted for dry cleaning or laundry dryer related applicationsSteam generators per se","D06F39/008|D06F39/024|C11D17/047|F22B1/28","","","","This place covers: Details of laundry conditioning devices or components in domestic laundry driers (e.g. free body dispensers or laundry balls specially adapted for releasing laundry conditioning agent during a drying cycle of a domestic laundry dryer) using a laundry conditioning agent (e.g. water, steam, perfume, starch) to be applied to the laundry. An example of such a laundry conditioning arrangement in a domestic laundry drier may involve the injection of a laundry conditioning agent into the treatment chamber, as shown below:"
"D06F58/206","{Heat pump arrangements}","","Drying arrangements for dishwashers / using condensersAir conditioningCombined heating and refrigeration systemsHeating and coolingDrying by using sorbent;Drying by condensing the moistureHeating arrangementsAir conditioningHeating and coolingBasic electric elements","A47L15/483|F24F5/0007|F25B29/00|F25B30/00|F26B21/083|F26B21/086|F26B23/00|F24F5/0042|F25B11/00|H01L35/00","","","","This place covers: Heat pump arrangements for domestic laundry dryers, e.g. heat pumps of the compressor type, of the sorption type or using thermo-electric elements (e.g. Peltier / Seebeck devices)."
"D06F58/22","Lint collecting arrangements","","","","","","","This place covers: Details of devices or components related or linked to the collection of lint or other particles, such as air filters and air filter cleaning devices. Illustrative example of subject matter classified in this group."
"D06F58/24","Condensing arrangements","","Drying arrangements for dishwashers / using condensersHeat exchangers, ","A47L15/483|F28F|F28D","","","","This place covers: Details of devices or components related or linked to the collection of lint or other particles, such as air filters and air filter cleaning devices. condensers or the components effecting the condensation of moisture; condensation handling devices such as condensation pump and condensation container; details directly related to the condenser, such as components effecting the cleaning or enabling maintenance of the condenser. Illustrative example of subject matter classified in this group."
"D06F58/26","Heating arrangements, e.g. gas heating equipment  (D06F58/18 takes precedence)","D06F58/18","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F58/263","{Gas heating equipment}","","","","","","","This place covers: Domestic laundry driers having gas heating equipment including the burner and the gas supply devices. Illustrative example of subject matter classified in this group:"
"D06F58/266","{Microwave heating equipment}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"D06F58/30","Drying processes   (controlling a series of operations in domestic laundry dryers D06F58/32)","D06F58/32","Methods for washing, rinsing or spin-dryingGeneral details of domestic laundry dryersControlling processes for dishwashers","D06F35/005|D06F58/20|A47L15/0018","","","","This place covers: Laundry drying processes per se, i.e. machine working methods characterized by several laundry treating steps. It is noted that in this group the focus is set on the treating process the laundry undergoes. Illustrative example of subject matter classified in this group. The above diagram represents a typical drying method for laundry dryers, in which several laundry treating steps are performed, for example during the drying process the heater and the blower fan are subsequently turned ON/OFF while the drum is rotated."
"D06F58/32","Control of operations performed in domestic laundry dryers   (control of operations performed in washer-dryers D06F33/50; details of control systems, e.g. for detecting or measuring specific parameters or for selection or indication of programs D06F34/00)","D06F33/50|D06F34/00","","","","","","This place covers: General control aspects that are not covered by   -  ."
"D06F58/34","characterised by the purpose or target of the control","","","","It is compulsory to classify also all relevant aspects related to the Purpose, Manual Input, Automatic Input, Automatic Output and Details of the control means.Purpose - Manual Input - Automatic Input - Automatic Output -  Details of the Control Means - The above diagram represents a typical drying method for laundry dryers, belonging to  in which, during the drying process, the heater and the blower fan are subsequently turned ON/OFF while the drum is rotated. It is noted that  relates to methods for treating the laundry whereas  and subgroups relate to devices for controlling the appliance (i.e. the focus is set on the treating process the laundry undergoes).","D06F58/34|D06F58/52|D06F2101/00|D06F2101/20|D06F2103/00|D06F2103/70|D06F2105/00|D06F2105/62|D06F34/00|D06F34/34|D06F58/30|D06F58/30|D06F58/34","","This place covers: The controlling processes of laundry dryers that are classified in this group and its subgroups according to their specific purpose, e.g. the optimization / improvement of the drying phase or the prevention of laundry ignition. The further information relating to the (manual) input and the output of these controlling processes is classified with the mandatory indexing codes and any details of the control means per se, i.e. the ""hardware"" is classified in the groups relating to the details of the control means (see special rules of classification for this group and its subgroups). Concept The following picture schematically illustrates how a controlling process of a washing machine, washer-dryer or laundry dryer is classified based on how it works. An input signal (i.e. a user input as ""manual input"" or an automatically detected signal as ""automatic input, e.g. by a sensors) is fed into a control unit as ""control means"" which depending on the purpose of the control sends corresponding command signals to the machine components. The preceding image makes reference to the following symbols:  - ,  - ,  - ,  ,  ,  ,  . A controlling process of a laundry treating apparatus (e.g. a laundry dryer) has a specific ""control purpose"" and implies the presence of a ""control means"" (e.g. a CPU), whereby the control means is usually a control unit which comprises a user interface (e.g. a control panel) and several sensors for the automatic detection of e.g. air temperature, laundry humidity, liquid level in the condensed water tank, etc. Moreover, the control unit is usually configured to perform actions as ""automatic output"" (e.g. switching a heater ON/OFF, regulating the blower fan speed, etc.), depending on the purpose of the control and based on the input of the user and/or the signals provided by the sensors. First example: laundry dryer - control method Control method for a laundry dryer employing a control unit adapted to detect the temperature of the drying air and to switch the fan speed and the heater ON/OFF based on the target humidity of the laundry load, as input by the user, such as to reduce the operating time.  Classification of the example:  Purpose:   (Control of the operating time) Manual input:   (Target humidity for the drying process) Automatic input:   (Air properties – temperature) Automatic output:   (Electric heating);   (Blowers) Second example: washer-dryer Washer-dryer provided with a control circuit, a control panel, an air heater and a temperature sensor for measuring the temperature of the drying air, whereby the user interface allows the user to set the maximum temperature of the drying air, and the control unit is configured to regulate the heater (e.g. by switching it ON/OFF) and the blower fan based on the temperature of the drying air. The control aims to avoid damaging the laundry by overheating.  Classification of the example:  Purpose:   (Control of the operational steps, e.g. optimisation or improvement of operational steps depending on the condition of the laundry) Manual input:   (Target temperature for the drying process, e.g. low-temperature cycles) Automatic input:   (Air properties – Temperature) Automatic output:   (Electric heating);   (Blowers) Note: All washer-dryers have to be also classified, as a general rule, in  ."
"D06F58/36","Control of operational steps, e.g. for optimisation or improvement of operational steps depending on the condition of the laundry","","","","","","","This place covers: The control of individual operational steps, which are focused on the condition of the laundry."
"D06F58/38","of drying, e.g. to achieve the target humidity","","","","","","","This place covers: The control of individual operational steps, which are focused on the achievement of one or more target drying parameters."
"D06F58/40","Control of the initial heating of the drying chamber to its operating temperature","","","","","","","This place covers: The control of individual operational steps, which are focused on the initial heating phase."
"D06F58/42","by unheated air","","","","","","","This place covers: Control methods or control arrangements having the purpose of steering and/or optimizing the air flow, wherein the air is unheated. "
