"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B30B9/326","{provided with shearing means for the scrap metal, or adapted to co-operate with a shearing machine}","","Shearing machines or shearing devices covered by none or more than one of the groups  -  ; Combinations of shearing machines - Cutting-up scrap ","B23D15/00|B23D29/00|B23D31/008","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-2422499"
"B30B9/327","{for briquetting scrap metal}","","Manufacture of articles from scrap or waste metal particles Preliminary treatment of ores or scrap Agglomerating; Briquetting; Binding; Granulating - of metal scrap or alloys ","B22F8/00|C22B1/248","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4123210 "
"B30B9/328","{for making furnace charges}","","Preliminary treatment of ores or scrap Agglomerating; Briquetting; Binding; Granulating - of metal scrap or alloys","C22B1/248","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4103610 "
"B30B11/00","Presses specially adapted for forming shaped articles from material in particulate or plastic state, e.g. briquetting presses, tabletting presses  (for clay or mixtures containing cement B28B; for plastics materials B29)","B28B|B29","","","","","","This place covers: Presses specially adapted for forming shaped articles from material in particulate or plastic state in general and also those presses specially adapted for forming shaped articles from material in particulate or plastic state, which are not provided for elsewhere."
"B30B11/001","{using a flexible element, e.g. diaphragm, urged by fluid pressure; Isostatic presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-3115470 EP-A-0180935 "
"B30B11/002","{Isostatic press chambers; Press stands therefor}","","Metal powder HIP, Pressure vesselsAutoclaves furnaces, ","B22F3/003|B22F3/15|F16J|F27B|B01J3/04","","","HIPhot isostatic pressCIPcold isostatic press","This place covers: Illustrative example of subject matter classified in this group: WO-A-9720652 "
"B30B11/003","{using a roller with radially arranged vanes dividing the pressing space in separate chambers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-0280518"
"B30B11/004","{involving the use of very high pressures,  (for the formation of artificial diamonds or boronitrides B01J3/065)}","B01J3/065","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5780139 JP-A-63036829"
"B30B11/005","{Control arrangements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-2084350"
"B30B11/006","{for roller presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: JP-A-9070697 DE-A-3207856"
"B30B11/007","{using a plurality of pressing members working in different directions}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-1443823"
"B30B11/008","{Applying a magnetic field to the material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-2629990 US-A-3985843"
"B30B11/02","using a ram exerting pressure on the material in a moulding space","","Ram heads of special form wherein a ram exerts pressure on the material in a moulding space","B28B3/02","","","","This place covers: US-A-4260346"
"B30B11/022","{whereby the material is subjected to vibrations}","","Combined with vibrating or jolting","B28B3/022","","","","This place covers:"
"B30B11/025","{whereby the material is transferred into the press chamber by relative movement between a ram and the press chamber}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-0066328"
"B30B11/027","{Particular press methods or systems}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-03096963"
"B30B11/04","co-operating with a fixed mould","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-10110938 "
"B30B11/06","each charge of the material being compressed against the previously formed body","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-102009053570"
"B30B11/08","co-operating with moulds carried by a turntable","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-1533601"
"B30B11/085","{for multi-layer articles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP1693182"
"B30B11/10","intermittently rotated","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3577842"
"B30B11/12","co-operating with moulds on the circumference of a rotating drum","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-2005120957"
"B30B11/14","co-operating with moulds on a movable carrier other than a turntable or a rotating drum","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-0358105"
"B30B11/16","using pocketed rollers, e.g. two co-operating pocketed rollers","","","","","","","This place covers: JP-A-10043894"
"B30B11/165","{Roll constructions}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3738785 "
"B30B11/18","using profiled rollers","","With co-operating profiled rollers ","B28B3/16","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-2313450"
"B30B11/20","Roller-and-ring machines, i.e. with roller disposed within a ring and co-operating with the inner surface of the ring","","Roller-and-ring machines, i.e. with roller disposed within a ring and co-operating with the inner surface of the ring ","B28B3/18","","","","This place covers: Illustrative example of subject matter classified in this group: DE-B-1458281"
"B30B11/201","{for extruding material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: JP-A-2005288508"
"B30B11/202","{Ring constructions}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-2004022324"
"B30B11/204","{Rings with adjustable extrusion openings}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-a-3253557"
"B30B11/205","{using an annular series of radial die cells, especially for crop material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3327653"
"B30B11/207","{Feed means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-102006021775"
"B30B11/208","{Roller constructions; Mounting of the rollers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-2004073963"
"B30B11/22","Extrusion presses; Dies therefor  (extruding by the use of roller-and-ring machines B30B11/20)","B30B11/20","Wherein the material is extruded Extrusion moulding of plastics ","B28B3/20|B29C48/00","","","",""
"B30B11/221","{extrusion dies}","","Extrusion dies ","B28B3/26","","","","This place covers: Illustrative example of subject matter classified in this group: WO03096963 US-A-4834635 "
"B30B11/222","{using several circumferentially spaced rollers, e.g. skewed rollers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3520250"
"B30B11/224","{Extrusion chambers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-3208312 DE-A-4104502"
"B30B11/225","{with adjustable outlet opening}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-9104150"
"B30B11/227","{Means for dividing the extruded material into briquets}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-9727994"
"B30B11/228","{using pressing means, e.g. rollers moving over a perforated die plate}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: CH-A-311101 US-A-4511321"
"B30B11/24","using screws or worms","","By screw or worm ","B28B3/22","","","",""
"B30B11/241","{Drive means therefor; screw bearings}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-2007059547"
"B30B11/243","{using two or more screws working in the same chamber}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-2007059547 US-A-5232170"
"B30B11/245","{using two or more screws working in different chambers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-733585"
"B30B11/246","{Screw constructions}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5673618 WO-A-9407688"
"B30B11/248","{Means preventing the material from turning with the screw or returning towards the feed hopper}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-1287523"
"B30B11/26","using press rams","","By reciprocating plunger ","B28B3/24","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-3233121"
"B30B11/265","{with precompression means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4371328"
"B30B11/28","using perforated rollers or discs","","","","","","","This place covers: Illustrative example of subject matter classified in this group: JP-A-2005288508"
"B30B11/30","using directly-acting fluid pressure","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3771221"
"B30B11/34","for coating articles, e.g. tablets","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US2004113319 GB-A-1034713 US-A-3096248"
"B30B12/00","Presses not provided for in groups B30B1/00 - B30B11/00","B30B1/00|B30B11/00","","","","","","This place covers: Presses not provided for in groups   -   in general and also those presses not provided for in groups   -  , which are not provided for elsewhere."
"B30B13/00","Methods of pressing not special to the use of presses of any one of the preceding main groups","","","","","","","This place covers: Methods of pressing not special to the use of presses in general and also methods of pressing for those presses, for particular purposes, which are not provided for elsewhere of any one of the preceding main groups   - "
"B30B15/00","Details of, or accessories for, presses; Auxiliary measures in connection with pressing  (safety devices F16P)","F16P","","","","","","This place covers: Details of, or accessories for presses in general and also for those presses, for particular purposes, which are not provided for elsewhere; Auxiliary measures in connection with pressing in presses in general and also in those presses, for particular purposes, which are not provided for elsewhere"
"B30B15/0005","{for briquetting presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A- 2200255"
"B30B15/0011","{lubricating means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5643630"
"B30B15/0017","{Deairing means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3832107 "
"B30B15/0023","{Drive arrangements for movable carriers, e.g. turntables}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-2166391 "
"B30B15/0029","{means for adjusting the space between the press slide and the press table, i.e. the shut height}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-1398048 "
"B30B15/0035","{using an adjustable connection between the press drive means and the press slide}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5287728"
"B30B15/0041","{Control arrangements therefor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5456165 "
"B30B15/0047","{releasing means for jammed presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-2032312 "
"B30B15/0052","{for fluid driven presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4954068 "
"B30B15/0058","{Inclinable presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3665847 "
"B30B15/0064","{Counterbalancing means for movable press elements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5467706 "
"B30B15/007","{Means for maintaining the press table, the press platen or the press ram against tilting or deflection}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-4415577 "
"B30B15/0076","{Noise or vibration isolation means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-19526895 "
"B30B15/0082","{Dust eliminating means; Mould or press ram cleaning means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5536331 "
"B30B15/0088","{Lubricating means  (B30B15/0011 takes precedence)}","B30B15/0011","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-4234905 "
"B30B15/0094","{Press load monitoring means  (B30B15/281 takes precedence)}","B30B15/281","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4945742 "
"B30B15/02","Dies; Inserts therefor; Mounting thereof; Moulds  (extrusion dies B30B11/22)","B30B11/22","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4971543 "
"B30B15/022","{Moulds for compacting material in powder, granular of pasta form}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-2766743 "
"B30B15/024","{using elastic mould parts}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-19748370 "
"B30B15/026","{Mounting of dies, platens or press rams}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4590788 "
"B30B15/028","{Loading or unloading of dies, platens or press rams}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-19612242 "
"B30B15/04","Frames; Guides","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5394723 "
"B30B15/041","{Guides}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4502379 "
"B30B15/042","{Prestressed frames}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US3064558 "
"B30B15/044","{Means preventing deflection of the frame, especially for C-frames}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5097734 "
"B30B15/045","{Mountings of press columns}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-1245853 "
"B30B15/047","{C-shaped frames  (with means for preventing deflection B30B15/044)}","B30B15/044","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-10028346 "
"B30B15/048","{Laminated frame structures}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-1338410"
"B30B15/06","Platens or press rams","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3552306 "
"B30B15/061","{Cushion plates}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4401614 "
"B30B15/062","{Press plates}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-3135006"
"B30B15/064","{with heating or cooling means}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-1293271 "
"B30B15/065","{Press rams}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-B-1134956 "
"B30B15/067","{with means for equalizing the pressure exerted by a plurality of press rams}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3890413"
"B30B15/068","{Drive connections, e.g. pivotal}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-102005007215 "
"B30B15/08","Accessory tools, e.g. knives; Mountings therefor","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-4408138  Brakes specially adapted for presses (brakes in general  ) Illustrative example of subject matter classified in this group: EP-A-0481206 "
"B30B15/10","Brakes specially adapted for presses  (brakes in general F16D)","F16D","","","","","","This place covers: Brakes specially adapted for presses (brakes in general  ) EP-A-0481206"
"B30B15/12","Clutches specially adapted for presses  (clutches in general F16D)","F16D","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-1399346 "
"B30B15/14","Control arrangements for mechanically-driven presses","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5587633"
"B30B15/142","{controlling the brake or the clutch}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-2608691"
"B30B15/144","{for stopping the press shaft in a predetermined angular position}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-2557021"
"B30B15/146","{for synchronising a line of presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4492901"
"B30B15/148","{Electrical control arrangements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-4421527"
"B30B15/16","Control arrangements for fluid-driven presses  (pumps per se F04; hydraulic accumulators per se F15B; valves per se F16K; control devices in general G05)","F04|F15B|F16K|G05","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-102011011750"
"B30B15/161","{controlling the ram speed and ram pressure, e.g. fast approach speed at low pressure, low pressing speed at high pressure}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: WO-A-0166320"
"B30B15/163","{for accumulator-driven presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4022096"
"B30B15/165","{for pneumatically-hydraulically driven presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-0285435"
"B30B15/166","{Electrical control arrangements}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4458189"
"B30B15/168","{for pneumatically driven presses  (B30B15/165 takes precedence)}","B30B15/165","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-3037926"
"B30B15/18","controlling the reciprocating motion of the ram","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-B-1427298"
"B30B15/183","{Controlling the filling of the press cylinder during the approach stroke of the ram, e.g. prefill-valves}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-3974764"
"B30B15/186","{Controlling the return movement of the ram, e.g. decompression valves}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-2904074"
"B30B15/20","controlling the speed of the ram, e.g. the speed of the approach, pressing or return strokes","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-0549793 "
"B30B15/22","controlling the degree of pressure applied by the ram during the pressing stroke","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5395565"
"B30B15/24","controlling the movement of a plurality of actuating members to maintain parallel movement of the platen or press beam","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-2849578"
"B30B15/245","{using auxiliary cylinder and piston means as actuating members}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4311086 EP-A-0547305"
"B30B15/26","Programme control arrangements","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5027631"
"B30B15/28","Arrangements for preventing distortion of, or damage to, presses or parts thereof","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-19523802"
"B30B15/281","{overload limiting devices  (in general F16H35/10)}","F16H35/10","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-4593547"
"B30B15/282","{using a breakage element}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-102007011489"
"B30B15/284","{releasing fluid from a fluid chamber subjected to overload pressure}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5078003"
"B30B15/285","{preventing a full press stroke if there is an obstruction in the working area}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: US-A-5064043"
"B30B15/287","{preventing unintended ram movement, e.g. using blocking devices}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: FR-A-2057255"
"B30B15/288","{preventing over-run or reverse-run of the press shaft}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-2110841"
"B30B15/30","Feeding material to presses","","Feeding the unshaped material to moulds or apparatus for producing shaped articles ","B28B13/00","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-3008485"
"B30B15/302","{Feeding material in particulate or plastic state to moulding presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-19600976"
"B30B15/304","{by using feed frames or shoes with relative movement with regard to the mould or moulds}","","By using a feed box transferring the moulding material from a hopper to the moulding cavities ","B28B13/023","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-4328381 "
"B30B15/306","{for multi-layer articles}","","Feeding several successive layers, optionally of different materials ","B28B13/022","","","","This place covers: Illustrative example of subject matter classified in this group: DE-A-3206981 "
"B30B15/308","{in a continuous manner, e.g. for roller presses, screw extrusion presses}","","","","","","","This place covers: Illustrative example of subject matter classified in this group: EP-A-2199417"
"B30B15/32","Discharging presses","","","","","","","This place covers: Illustrative example of subject matter classified in this group: DE-C-3541756"
"B30B15/34","Heating or cooling presses or parts thereof","","","","","","","This place covers: Illustrative example of subject matter classified in this group: GB-A-2035195"
