"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B60N2/30","Non-dismountable {or dismountable} seats storable in a non-use position, e.g. foldable spare seats","","Seats convertible for other uses","B60N2/32","A movement of a cushion or backrest can be composed of several sequences, each of which can be assigned to a different symbol within , e.g.  for the movement of the backrest on the cushion and  for the movement of the cushion on the vehicle frame.In some cases  symbols can be assigned to seats even though non of the positions of the seat are ""non use positions"" e.g. for seats convertible into a bed. This is desirable when the wide scale of different movements of  is especially helpful to describe more clearly the way the conversion from a first to a second position is realized.In this group (), when documents refer to a plurality of aspects for which a classification entry is present, and as such the invention does not lie in one of these, it is highly desirable to classify all aspects at inventive level. An example of this classification strategy is a storable seat in , which is brought in several steps from the use position to the stowed position. Each of these steps is classified separately. For example, when a seat is stowed in a first step by tilting the back-rest on the cushion by a ""portefeuille movement"" and in a second step by tilting the cushion (with the back-rest) forward about a transversal axis on the floor, then the document is allocated the class  for the ""portefeuille movement"" of the back-rest and the  for the movement of the cushion. When by doing so the seat is moved into a recess of the luggage compartment then the document is further classified in  and so on.","B60N2/30|B60N2/3011|B60N2/305|B60N2/30|B60N2/30|B60N2/30|B60N2/30|B60N2/3011|B60N2/305|B60N2/3079","Non-use positionposition of the seat where it is stowed away",""
"B60N2/3011","{the back-rest being hinged on the cushion, e.g. ""portefeuille movement""}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3013","{the back-rest being hinged on the vehicle frame}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3015","{the axis being located at the top of the back-rest}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3022","{along longitudinal axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3025","{along transversal axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3027","{along vertical axis}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3029","{by composed movement}","","","","","","Composed movementA movement of the backrest which is composed by different movements at the same time (not sequentielly) e.g. the front end of the cushions slides longitudinally while the back end moves about a rod.",""
"B60N2/3031","{in a longitudinal-vertical plane}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"B60N2/3034","{in a longitudinal-transversal plane}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
