"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"A41D17/00","Gaiters; Spats","","Stockings without foot parts OvershoesOvershoes for sporting purposes","A41B11/08|A43B3/16|A43B5/18","When worn under garments or shoes, class in stockings without foot parts .When worn over garments and/or shoes, class in Gaiters/Spats  and lower groups.When worn only over shoes, forward to Overshoes , .","A41B11/08|A41D17/00|A43B3/16|A43B5/18","Gaitera covering of cloth, leather, etc. for the ankle, or ankle and lower leg.Spata short gaiter worn over the instep and reaching only a little way above the ankle, usually fastened under the foot by means of a strap.","This place covers: Illustrative example of subject matter classified in this group."
"A41D17/005","{Fastening means for gaiters}","","Straps on the lower end of legs of trousers for holding-downOvershoesOvershoes for sporting purposes","A41F17/04|A43B3/16|A43B5/18","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D17/02","Leggings {, i.e. worn over lower body garments for protecting the garment underneath}","","Outerwear tightsOuterwear sportive tightsRaincoats with leg protecting meansPanti-hose (underwear tights)","A41D1/06|A41D1/08|A41D3/06|A41B11/14","","","LeggingLower body overgarment with or without seats for protecting a garment worn underneath, also referred to as chaps","This place covers: Lower body over garments with or without seats for protecting a garment worn underneath, also referred to as chaps. Illustrative examples:"
"A41D17/04","Puttees","","","","","","Putteea long strip of cloth or leather wound spirally round the leg from the ankle to the knee and worn by soldiers, walkers, etc., for protection and support in rough terrain.","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/00","Gloves  (brush bodies shaped as gloves A46B5/04; gloves for washing the body A47K7/02; gloves for domestic washing or cleaning A47L13/18; surgical gloves A61B42/10; swimming gloves A63B31/02; as accessories for games or sports, e.g. baseball, boxing or golf gloves A63B71/14; gloves for glove-boxes B25J1/02)","A46B5/04|A47K7/02|A47L13/18|A61B42/10|A63B31/02|A63B71/14|B25J1/02","Glove for curing / therapyGloves delivering cosmetics, , Yarns (for gloves)Knitting gloves","A61F5/10|A61K8/0208|A45D34/00|A61M35/003|D02G3/442|D04B1/28","For partial covering or protection of hand class in  (hand protectors).For seams of gloves, where the seam is not relevant, class additionally in  or .For seams in general, class in  or ","A41D13/081|A41D2300/50|A41D2300/52|A41D27/24|A41D27/245","","This place covers: Comprises complete covering of hand with fingers. Illustrative examples:"
"A41D19/0006","{made of several layers of material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/001","{Linings}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0013","{with openings, e.g. for the nails or for exposing jewellery}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/0017","{with slits for the fingers or part of the hand}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/002","{with pockets}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0024","{with accessories}","","Devices for massageFinger worn pointing deviceData glovesPointing devicesCapacitive touch screensMobile pen-type handsetsFacilitating the use of keys in mobile devices","A61H7/00|G06F|G06F3/014|G06F3/033|G06F3/044|H04M1/0285|H04M1/23","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0027","{Measuring instruments, e.g. watch, thermometer}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0031","{Whistles or other warning devices}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0034","{Retaining means}","","","","For fastening glove in cuff area (but not to another garment), class only in  .For fastening glove in other area, class only in . For fastening glove to another garment class in  or .For sealing attachments of glove and sleeve from protective garment class in ","A41F1/06|A41F1/06|A41D19/0041|A41D19/0089|A41D13/0005","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0037","{for fastening an article to the glove}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0041","{for connecting the glove to the garment or the arm of the user}","","","","For fastening glove in cuff area (but not to another garment), classify only in .For fastening glove in other area, classify only in .For fastening glove to another garment classify in  or .For sealing attachments of glove and sleeve from protective garment classify in .","A41F1/06|A41F1/06|A41D19/0041|A41D19/0089|A41D13/0005","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0044","{Cuff portions}","","","","For fastening glove in cuff area (but not to another garment), class only in  .For fastening glove in other area, class only in . For fastening glove to another garment class in  or .For attachments of glove and sleeve from protective garment with sealing class in .","A41F1/06|A41F1/06|A41D19/0041|A41D19/0089|A41D13/0005","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0051","{Decorations}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0055","{Plastic or rubber gloves}","","Glove dispensers in surgery / diagnosisSurgery instruments detectorGloves delivering cosmetics, , Dipping processShaping by coating a mouldEncapsulating inserts in plasticProducing gloves from plasticsDispensing flat articlesReinforced macromolecular compoundsCoating shaped articlesMagnet detectable rubber gloves, Latex compoundsOilcloth obtained by covering fibrous webs with rubber, PUSafety control of machinesTags for object detectionAlarms, ferromagnetic tags","A61B42/40|A61B2090/0804|A61K8/0208|A45D34/00|A61M35/003|B05D1/18|B29C41/00|B29C70/70|B29D99/0067|B65D83/0894|C08J5/005|C08J7/04|C08K2201/01|C08L21/00|C08L11/02|D06N3/14|F16P3/12|G01V15/00|G08B13/2408","","","",""
"A41D19/0058","{Three-dimensional gloves}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0062","{made of one layer of material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0065","{with a textile layer underneath}","","Dipping processWeft knitting for gloves","B05D1/18|D04B1/28","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0068","{Two-dimensional gloves, i.e. obtained by superposition of two sheets of material}","","Sanitary / disposable caps (food / hospital)","A42B1/012","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0072","{made of one layer of material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0075","{permitting handling and containing of waste materials}","","Hand implements for removing excrements","E01H1/1206","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0079","{with channels for conveying fluids}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0082","{Details}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0086","{Nail-like attachments}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0089","{Joints between glove and cuff or garment}","","","","For fastening glove in cuff area (but not to another garment), classify only in .For fastening glove in other area, classify only in .For fastening glove to another garment class in  or here ().For sealing attachments of glove and sleeve from protective garment class in .","A41F1/06|A41F1/06|A41D19/0041|A41D19/0089|A41D13/0005","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0093","{Retaining means, e.g. loops for hanging the gloves}","","Devices to assist donning of glovesGlove hooks on walls","A47G25/904|A47G25/92","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0096","{Means for resisting mechanical agressions, e.g. cutting or piercing}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01","with undivided covering for all four fingers, i.e. mittens  ({A41D19/0055}, A41D19/015 take precedence)","A41D19/0055|A41D19/015","Kitchen pot holders","A47J45/10","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/015","Protective gloves {(A41D19/0055 takes precedence)}","A41D19/0055","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01505","{resistant to mechanical aggressions, e.g. cutting. piercing}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/01511","{made of wire-mesh, e.g. butchers' gloves}","","Armour plate constructions","F41H5/0492","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01517","{with protection against crushing, e.g. of the finger tips}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/01523","{absorbing shocks or vibrations}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01529","{with thermal or fire protection}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/01535","{Heated gloves}","","Heating / cooling therapy of human bodyHand heating / coolingHeating / cooling incorporated in clothingOhmic-resist. heating in clothes","A61F7/00|A61F2007/0036|A61F2007/0233|H05B3/342","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/01541","{Cooled gloves}","","Heating / cooling therapy of human bodyHand heating / cooling Heating / cooling incorporated in clothing","A61F7/00|A61F2007/0036|A61F2007/0233","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01547","{with grip improving means}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/01552","{using hooks and loops fastening system}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01558","{using a layer of grip improving material  (A41D19/01552 takes precedence)}","A41D19/01552","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01564","{using strips of material}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/0157","{with luminous or reflective means  (protective garments with reflective or luminous safety means A41D13/01)}","A41D13/01","Lighting signalling worn by driver, Structural combinations of lighting devices with clothing, glovesStructural combination of light devices with fire-fighting equipmentRefracting surfacesVisible signalling arrangements attached on persons, reflective safety beltsIndicating arrangements with diodesIlluminated signs","B60Q1/2673|B60Q7/00|F21V33/0008|F21V33/0064|G02B5/126|G08B5/004|G09F9/33|G09F13/00","Reflective means include mirrors.","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/01582","{with means to restrain or support the hand}","","Orthopaedic devices for fingers","A61F5/10","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/01588","{including rigid elements}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D19/01594","{with accessories, e.g. tools, receptacles}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/02","Arrangements for cutting-out, or shapes of, glove blanks","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/04","Appliances for making gloves; Measuring devices for glove-making","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/043","{Glove-turning machines  (turning inside-out of tubular articles D06G3/00)}","D06G3/00","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D19/046","{Measuring devices for glove-making}","","Measuring instruments","G01B3/46","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D20/00","Wristbands or headbands, e.g. for absorbing sweat","","Hat fittings Towels, body-drying implements","A42C5/02|A47K10/02","For exterior protection on arm to use as handkerchief, class in  and as additional information in .If it has the shape of an armband, class additionally in .","A41D27/12|A41B15/00|A41D20/00","","This place covers: Illustrative example of subject matter classified in this group."
"A41D23/00","Scarves; Head-scarves; Neckerchiefs","","Soft caps, turbansBonnetsVeils","A42B1/041|A42B1/045|A42B5/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/00","Neckties","","Decorative bow structures","D04D7/10","Comprises ascot ties, bow ties and cravates.Comprises protectors of neckties.","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D25/001","{Making neckties}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/003","{Neckties provided with holding devices, e.g. button holes or loops for securing them to a shirt or for holding the two ends of the necktie}","","Shirt collars with supports for neckties","A41B3/12","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/02","with ready-made knot or bow, with or without bands","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/022","{with knot simulated by a ring or the like}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/025","{Means for forming the knot or bow, e.g. combined with means for holding the tie}","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D25/027","{Means for holding the necktie  (A41D25/025 takes precedence)}","A41D25/025","Shirt collars with supports for neckties","A41B3/12","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/04","{Bands}; Fastening devices for the bands","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/06","with knot, bow or like tied by the user","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D25/08","Means for forming or tying the knot, or the like","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/10","Means for holding the knot, or the like","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/12","attachable to the collar or stud","","Shirt collars with supports for neckties","A41B3/12","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/14","Means for forming and holding simultaneously","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D25/16","Linings; Stiffening-pieces","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/02","Linings","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/04","Removable linings","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/06","Stiffening-pieces","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/08","Trimmings; Ornaments","","Brooches (Decorative ornament or jewellery to be fastened on clothing) Printing imitating patternsDecoration of surfacesDecoration of surfaces by etchingProcesses for producing special ornamental bodiesDecoration with light effects, hologramsImitation of artists workLabelling fabricsMechanical ornamentation of leatherDecorative bow structuresEmbroideryDecorating textilesDecorating textiles with glass beads or other particulate materialEtching with laser for patterning surfacesLabels/ identification meansSignsMobile advertising by a carrier person / animalFixed on clothing","A44C1/00|B41M3/06|B44C1/10|B44C1/22|B44C5/00|B44F1/10|B44F11/00|B65C5/00|C14B1/56|D04D7/10|D05C7/02|D06Q1/00|D06Q1/10|G03F7/2053|G09F3/00|G09F7/00|G09F21/02|G09F21/023","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/085","{Luminous ornaments}","","Decoration with light effects, hologramsLighting with clothingIndicating arrangements with diodesIlluminated signs, luminous advertising being electroluminescentCircuits for light sources, controlling","B44F1/10|F21V33/0008|G09F9/33|G09F13/22|H05B47/105","Light emitting electronic textiles classed & treated in , ","G09F13/22|G09F9/33","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/10","Sleeves; Armholes","","","","","","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D27/12","Shields or protectors","","Sports pants with crotch reinforcement (not for cycling, i.e. garment protection) Protecting exterior front part from getting dirty for adultsProtection of trousers from rain, soiling with leggingsProtectors of necktiesProtectors for shirt collarsProtectors for shirt cuffsProtective undergarments, when protection done by textile onlyProtecting exterior front part from getting dirty for children/babiesMending garments by adhesives or adhesive patches Toilet/cosmetic protecting mantles, shoulder-shields, bibs (hairdresser)Napkins attachable to clothingNapkin with separate holding devicesLap traysSurgical drapes","A41D1/088|A41D13/04|A41D17/02|A41D25/00|A41B3/18|A41B7/12|A41B9/12|A41B13/10|A41H27/00|A45D44/08|A47G11/002|A47G21/165|A47G23/0608|A61B46/00","","","","This place covers: Protection of interior of clothing, usually for absorbing sweat. Protection of exterior of clothing, i.e. patches avoiding wear and tear. Illustrative example of subject matter classified in this group."
"A41D27/13","Under-arm shields","","Absorbent pads for breast / torsoAbsorbent pads attaching to the bodyBody deodorantsTextiles containing perfume or deodorants","A61F13/14|A61F13/82|A61Q15/00|D06M13/005","","","","This place covers: Separate under-arm shields for underwear or outerwear, usually for absorbing sweat. Illustrative example of subject matter classified in this group."
"A41D27/14","on the underedge of the garment","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/145","{Piping edges; Protectors for the edges of trouser legs}","","","","","","","This place covers: Piping edges (clothing having trimming stitched in seams or along edges). Illustrative example of subject matter classified in this group."
"A41D27/16","Collar-shields","","","","For protection of shirt collars, class in .For protection of shirt cuffs, class in .","A41B3/18|A41B7/12","","This place covers: Comprises protectors for collars of outerwear, not of shirts. Illustrative example:"
"A41D27/18","Cloth collars","","Neckbands for shirtsCollars for shirts","A41B1/12|A41B3/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/20","Pockets; Making or setting-in pockets","","","","For professional or protective garments with pockets where the construction of the pocket is relevant per se classify in  and lower groups and in .For medical staff garments with pockets for holding medical supplies classify in  and in .","A41D27/20|A41D13/0012|A41D13/12|A41D13/0012","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/201","{Pocket closures}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/204","{Making or setting-in pockets  (machines or appliances for folding the edges of pockets while manufacturing A41H33/00)}","A41H33/00","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/205","{Pockets adapted to receive a mobile phone or other electronic equipment}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/22","Loops or hooks for hanging-up  (with locking devices E05B69/00)","E05B69/00","Show hangersClothes hangers","A47F7/00|A47G25/14","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/24","Hems; Seams","","Treating selvedges or other edgesSeaming textiles","D06C25/00|D06H5/00","Comprises stitch, when stitch and weld combined it should be classed in  and .For methods of joining or sewing machines with adhesive without thread, always consult/forward to .For seams of gloves, where the seam is not relevant, class in  or .For details of hems of trousers class in  and .","A41D27/24|A41D27/245|B29C65/00|A41D2300/50|A41D2300/52|A41D27/24|A41D1/06","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/245","{made by welding or gluing  (joining of plastics by welding or gluing B29C65/00; sewing machines for concurrently making thread and welded seams D05B17/00; thermal or chemical fixing of seams and hems D06M)}","B29C65/00|D05B17/00|D06M","Mending garments by adhesives or adhesive patches Methods of joining or sewing machines with adhesive without threadJoining of performed partsUltrasonic weldingWelding & severing by ultrasonic vibrationsApplying adhesiveLayered products using adhesiveLaminating using adhesiveForming selvedges by adhesionThermal or chemical fixing of seams, hems and cuttings","A41H27/00|B29C65/00|B29C65/00|B29C65/08|B29C65/08|B29C65/52|B32B7/12|B32B37/1284|D03D47/50|D06M23/18","When stitch and weld combined it should be classed in  and .For methods of joining or sewing machines with adhesive without thread, always consult/forward to .For seams of gloves, where the seam is not relevant, class in  or .For methods of joining garment parts or blanks by gluing or welding, class also in .","A41D27/24|A41D27/245|B29C65/00|A41D2300/50|A41D2300/52|A41H43/04","","This place covers: Illustrative example of subject matter classified in this group."
"A41D27/26","Shoulder-pads; Hip-pads; Bustles","","Shoulder cushioning attachments for shoulder straps","A41F15/007","Includes only shaping pads, not protection pads.For hip shock-absorbing / protection pads, refer to  and .","A41D13/0506|A41D13/015","","This place covers: Illustrative examples of subject matter classified in this group."
"A41D27/28","Means for ventilation","","Ventilation in shoes","A43B7/08","In cases of ventilation without fans (or forced air circulation) of an outside garment:Everytime there's any kind of ventilation: .When ventilation is done transversally (perpendicular) to the fabric:  alone.When ventilation is done parallel to the fabric, i.e. with channels:  or  combined with .When ventilation is also used to regulate inside conditions (temperature, humidity etc) : add Indexing Code .When there are sweat handling or wicking properties, i.e. sweat transport in ventilation channels: add  or .","A41D27/28|A41D27/28|A41D31/14|A41D31/145|A41D27/28|A41D13/002|A41D31/12|A41D31/125","","This place covers: Illustrative examples of subject matter classified in this group. Figure 1. Figure 2."
"A41D29/00","Uniforms; Parts or accessories of uniforms","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D31/00","Materials specially adapted for outerwear","","Composite separation membranes, Woven fabrics characterised by materialKnitted with synthetic threadsMaking textile fabrics from fibersOther non-woven fabricsMechanical treatment on fabricsCoating fibresTextiles containing perfume or deodorantsFlexible sheet materials","B01D69/02|B01D69/12|D03D15/00|D04B1/16|D04H1/00|D04H13/00|D06C|D06M|D06M13/005|D06N7/00","For classification in , the garment's structural configuration (e.g. shape of the trouser, configuration of pocket(s), etc.) must be inventive and thus, be classified elsewhere in  -  as well. The material serves to impart a particular function to the garment (e.g. permit a raincoat to be water-resistant or impermeable, prevent electric shock in industrial protective garments, etc.).","A41D31/00|A41D1/00|A41D29/00","",""
"A41D31/0005","{made from a plurality of interconnected elements  (A41D31/04 takes precedence)}","A41D31/04","Armoured clothing plate construction","F41H5/0485","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D31/02","Layered materials  (characterised by special function or use A41D31/04)","A41D31/04","Laminated products with one fibrous layerTwo or more fibrous layersLayered products, next to fibrous layerLaminating processesDouble or multi-ply fabricsTreating fabrics with fluorine Producing multi-layer textile fabrics","B32B5/24|B32B5/26|B32B27/12|B32B38/12|D03D11/00|D06M15/277|D06M17/00","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D31/04","characterised by special function or use  (protective clothing affording protection against heat or harmful chemical agents or for use at high altitudes A62B17/00; composition of materials for coverings or clothing affording protection against harmful chemical agents A62D5/00)","A62B17/00|A62D5/00","Camouflage flexible covers, screens, netsClothing protecting against X radiations","F41H3/02|G21F3/025","For protective clothing having camouflage pattern class in .","A41D13/00","","This place covers: Materials of protective clothing having camouflage pattern. Illustrative example of subject matter classified in this group: Figure 1. Figure 2."
"A41D31/06","Thermally protective, e.g. insulating","","Thermal insulation in general","F16L59/07","","","","This place covers: Only thermal protection against cold. Illustrative example of subject matter classified in this group: Figure 1. Figure 2."
"A41D31/065","{using layered materials}","","DuvetsPillowsLoose filling materials for upholsteryFilling of cushions, mattressesNon-woven fabrics formed by filamentary materialsQuilting and filling with feathersTreatment of feathers","A47G9/0207|A47G9/10|B68G1/00|B68G7/06|D04H3/02|D05B11/005|D06M19/00","","","",""
"A41D31/08","Heat resistant; Fire retardant","","Fireproof yarnsWoven fabrics using heat / flame proof threadsKnitted with synthetic threads","D02G3/443|D03D15/513|D04B1/16","","","","This place covers: Illustrative example of subject matter classified in this group: Figure 1."
"A41D31/102","Waterproof and breathable","","","","","","","This place covers: Waterproof/breathable material construction for non-protective garments, i.e. Gore-Tex. Illustrative example of subject matter classified in this group: Figure 1. Figure 2."
"A41D31/12","Hygroscopic; Water retaining","","","","In cases of ventilation without fans (or forced air circulation) of an outside garment:Every time there is any kind of ventilation: When ventilation is done transversally (perpendicular) to the fabric:  aloneWhen ventilation is done parallel to the fabric, i.e. with channels:  or  combined with When ventilation is also used to regulate inside conditions (temperature, humidity etc.): add Indexing Code When there are sweat handling or wicking properties, i.e. sweat transport in ventilation channels: add  or ","A41D27/28|A41D27/28|A41D31/14|A41D31/145|A41D27/28|A41D13/002|A41D31/12|A41D31/125","","This place covers: Materials having a moisture handling or wicking function."
"A41D31/125","{Moisture handling or wicking function through layered materials}","","","","Special rules of classificationIn cases of ventilation without fans (or forced air circulation) of an outside garmentEvery time there is any kind of ventilation: When ventilation is done transversally (perpendicular) to the fabric:  aloneWhen ventilation is done parallel to the fabric, i.e. with channels:  or  combined with When ventilation is also used to regulate inside conditions (temperature, humidity etc): add Indexing Code When there are sweat handling or wicking properties, i.e. sweat transport in ventilation channels: add  or ","A41D27/28|A41D27/28|A41D31/14|A41D31/145|A41D27/28|A41D13/002|A41D31/12|A41D31/125","",""
"A41D31/14","Air permeable, i.e. capable of being penetrated by gases  (waterproof and breathable A41D31/102)","A41D31/102","","","In cases of ventilation without fans (or forced air circulation) of an outside garment:Every time there is any kind of ventilation: When ventilation is done transversally (perpendicular) to the fabric:  aloneWhen ventilation is done parallel to the fabric, i.e. with channels:  or  combined with When ventilation is also used to regulate inside conditions (temperature, humidity etc): add Indexing Code .When there are sweat handling or wicking properties, i.e. sweat transport in ventilation channels: add  or ","A41D27/28|A41D27/28|A41D31/14|A41D31/145|A41D27/28|A41D13/002|A41D31/12|A41D31/125","",""
"A41D31/24","Resistant to mechanical stress, e.g. pierce-proof {(aprons resistant to mechanical aggressions A41D13/043)}","A41D13/043","Cut resistant yarnsArmoured clothing plate construction","D02G3/442|F41H5/0485","Also contains abrasion resistant materials","","",""
"A41D31/26","Electrically protective, e.g. preventing static electricity or electric shock","","Anti-static materials","C09K3/16","","","",""
"A41D31/28","Shock absorbing","","Cushioning for helmetsCushions in bicycle seatsLoose filling materials for upholsteryChemical aspects of damping compositions, , Springs, dampersShock absorbersProtective helmets (bulletproof)","A42B3/12|B62J1/26|B68G1/00|C08K|C08L|C08J|F16F1/3605|F16F9/306|F41H1/04","Comprises materials of protective garments with shock absorbing means.For protection of body parts not included in the subgroups of  and protection for several body parts in the same garment, class in .For shock-absorbing means in general, i.e. pads, class in .","A41D13/05|A41D13/05|A41D13/015","",""
"A41D31/30","Antimicrobial, e.g. antibacterial","","Anthrax","A61L","For ABC suits (used to protect against chemical/biological/toxic environment) forward to  and do not class in .","A62B17/006|A41D13/00","",""
"A41D31/305","{using layered materials}","","Laminates for surgical drapes","A61B46/40","","","",""
"A41D31/32","Retroreflective","","Methods producing reflective surfaces","B29D11/00605","","","","This place covers: Reflective materials of electromagnetic waves, protecting against them."
"A41D31/325","{using layered materials}","","","","","","","This place covers: Illustrative example of subject matter classified in this group."
"A41D2200/20","Hoods","","Soft hoodsHoods attachable to clothing","A42B1/04|A42B1/048","","","",""
"A41D2300/33","using straps or ties","","","","","","",""
"A41D2300/50","Seams","","","","For seams of gloves, where the seam is not relevant, class additionally in  or .For seams in general, class in  or .","A41D2300/50|A41D2300/52|A41D27/24|A41D27/245","",""
"A41D2300/52","made by welding or gluing","","","","When stitch and weld combined it should be classed in  and .For methods of joining or sewing machines with adhesive without thread, always consult/forward to .For seams of gloves, where the seam is not relevant, class in  or .For seams in general, class in  or .","A41D27/24|A41D27/245|B29C65/00|A41D2300/50|A41D2300/52|A41D27/24|A41D27/245","",""
"A41D2400/14","inflatable","","","","Comprises also already inflated sealed structures, i .e. air bubbles","","",""
"A41D2400/24","Reducing drag or turbulence in air or water","","Flying suits","B64D10/00","For increasing drag or turbulence in air or water, class in ","A41D2400/80","",""
"A41D2400/26","UV light protection","","UmbrellasTopical barriers, i.e. suncreams, Radiation therapy , Fiber treatment, Dyeing textilesOutdoor fabrics for tentsSun-shadesTentsFilters with dyes, ","A45B25/20|A61K8/0208|A61Q17/04|A61N5/0613|A61N2005/0645|D06M11/67|D06M23/00|D06P1/00|D10B2505/18|E04F10/02|E04H15/54|G02B5/223|G02B5/208","Comprises also protection for ranges other than UV, i.e. IR","","",""
"A41D2400/28","UV light permeability","","UmbrellasTopical barriers, i.e. suncreams, Radiation therapy , Fiber treatment, Dyeing textilesOutdoor fabrics for tentsSun-shadesTentsFilters with dyes, ","A45B25/20|A61K8/0208|A61Q17/04|A61N5/0613|A61N2005/0645|D06M11/67|D06M23/00|D06P1/00|D10B2505/18|E04F10/02|E04H15/54|G02B5/223|G02B5/208","Comprises also protection for ranges other than UV, i.e. IR","","",""
"A41D2400/36","Deoderising or perfuming","","Containers for holding perfumeHolders for air deodorantsBody deodorantsPerfumes encapsulated in a carrierPerfumes released by thermal or chemical activationTextiles containing perfume or deodorants","A45D34/00|A61L9/12|A61Q15/00|C11D3/505|C11D3/507|D06M13/005","","","",""
"A41D2400/44","Donning facilities","","","","Comprises drop-seat opening for overalls","","",""
"A41D2400/70","Removability","","","","If the garment has a feature which aids in removability from the wearer, classify in .","A41D2400/44","","This place covers: A part of the garment is removable from the garment itself."
"A41D2400/80","Friction or grip reinforcement","","","","Comprises function of increasing drag or turbulence in air or water","","",""
"A41D2600/202","Welding","","Masks/eye protectors for weldersWelding protection for head","A61F9/06|B23K9/322","","","",""
